Code,Country,Timestamp,Confirmed,Deaths
S92000003,Scotland,2020-07-12 13:04:23.847464+00:00,18359,2490
E92000001,England,2020-07-12 13:04:23.847464+00:00,249510,40234
N92000002,Northern Ireland,2020-07-12 13:04:23.847464+00:00,5772,544
W92000004,Wales,2020-07-12 13:04:23.847464+00:00,15962,1541
