Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-12-05 23:59:00+00:00,8877883,126622
N92000002,Northern Ireland,2021-12-05 23:59:00+00:00,328183,2901
S92000003,Scotland,2021-12-05 23:59:00+00:00,739610,9649
W92000004,Wales,2021-12-05 23:59:00+00:00,518713,6433
