Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-07-08 23:59:00+01:00,10279,251,C
E06000002,Middlesbrough,North East,2021-07-08 23:59:00+01:00,14419,333,C
E06000003,Redcar and Cleveland,North East,2021-07-08 23:59:00+01:00,11006,300,C
E06000004,Stockton-on-Tees,North East,2021-07-08 23:59:00+01:00,18097,440,C
E06000005,Darlington,North East,2021-07-08 23:59:00+01:00,9021,245,C
E06000006,Halton,North West,2021-07-08 23:59:00+01:00,13287,267,C
E06000007,Warrington,North West,2021-07-08 23:59:00+01:00,20736,483,C
E06000008,Blackburn with Darwen,North West,2021-07-08 23:59:00+01:00,23946,429,C
E06000009,Blackpool,North West,2021-07-08 23:59:00+01:00,11725,441,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-07-08 23:59:00+01:00,21458,639,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-07-08 23:59:00+01:00,20610,761,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-07-08 23:59:00+01:00,11802,272,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-07-08 23:59:00+01:00,10611,302,C
E06000014,York,Yorkshire and The Humber,2021-07-08 23:59:00+01:00,14913,316,C
E06000015,Derby,East Midlands,2021-07-08 23:59:00+01:00,21679,662,C
E06000016,Leicester,East Midlands,2021-07-08 23:59:00+01:00,40542,785,C
E06000017,Rutland,East Midlands,2021-07-08 23:59:00+01:00,1882,65,C
E06000018,Nottingham,East Midlands,2021-07-08 23:59:00+01:00,35040,627,C
E06000019,"Herefordshire, County of",West Midlands,2021-07-08 23:59:00+01:00,7726,279,C
E06000020,Telford and Wrekin,West Midlands,2021-07-08 23:59:00+01:00,12478,262,C
E06000021,Stoke-on-Trent,West Midlands,2021-07-08 23:59:00+01:00,22689,713,C
E06000022,Bath and North East Somerset,South West,2021-07-08 23:59:00+01:00,9852,217,C
E06000023,"Bristol, City of",South West,2021-07-08 23:59:00+01:00,37221,483,C
E06000024,North Somerset,South West,2021-07-08 23:59:00+01:00,11703,318,C
E06000025,South Gloucestershire,South West,2021-07-08 23:59:00+01:00,17813,347,C
E06000026,Plymouth,South West,2021-07-08 23:59:00+01:00,11027,208,C
E06000027,Torbay,South West,2021-07-08 23:59:00+01:00,5086,154,C
E06000030,Swindon,South West,2021-07-08 23:59:00+01:00,12701,270,C
E06000031,Peterborough,East of England,2021-07-08 23:59:00+01:00,16700,329,C
E06000032,Luton,East of England,2021-07-08 23:59:00+01:00,22821,505,C
E06000033,Southend-on-Sea,East of England,2021-07-08 23:59:00+01:00,15750,599,C
E06000034,Thurrock,East of England,2021-07-08 23:59:00+01:00,18600,436,C
E06000035,Medway,South East,2021-07-08 23:59:00+01:00,27441,753,C
E06000036,Bracknell Forest,South East,2021-07-08 23:59:00+01:00,8011,166,C
E06000037,West Berkshire,South East,2021-07-08 23:59:00+01:00,7191,174,C
E06000038,Reading,South East,2021-07-08 23:59:00+01:00,12674,264,C
E06000039,Slough,South East,2021-07-08 23:59:00+01:00,16575,291,C
E06000040,Windsor and Maidenhead,South East,2021-07-08 23:59:00+01:00,9332,292,C
E06000041,Wokingham,South East,2021-07-08 23:59:00+01:00,9428,232,C
E06000042,Milton Keynes,South East,2021-07-08 23:59:00+01:00,22141,463,C
E06000043,Brighton and Hove,South East,2021-07-08 23:59:00+01:00,17886,375,C
