Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-01-05 23:59:00+00:00,11706635,129815
N92000002,Northern Ireland,2022-01-05 23:59:00+00:00,439625,2998
S92000003,Scotland,2022-01-05 23:59:00+00:00,999324,9872
W92000004,Wales,2022-01-05 23:59:00+00:00,689750,6599
