Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-05 13:54:38.586486+00:00,462
E09000003,Barnet,London,2020-05-05 13:54:38.586486+00:00,1224
E08000016,Barnsley,Yorkshire and The Humber,2020-05-05 13:54:38.586486+00:00,705
E06000022,Bath and North East Somerset,South West,2020-05-05 13:54:38.586486+00:00,217
E06000055,Bedford,East of England,2020-05-05 13:54:38.586486+00:00,471
E09000004,Bexley,London,2020-05-05 13:54:38.586486+00:00,641
E08000025,Birmingham,West Midlands,2020-05-05 13:54:38.586486+00:00,2954
E06000008,Blackburn with Darwen,North West,2020-05-05 13:54:38.586486+00:00,338
E06000009,Blackpool,North West,2020-05-05 13:54:38.586486+00:00,478
E08000001,Bolton,North West,2020-05-05 13:54:38.586486+00:00,833
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-05 13:54:38.586486+00:00,420
E06000036,Bracknell Forest,South East,2020-05-05 13:54:38.586486+00:00,222
E08000032,Bradford,Yorkshire and The Humber,2020-05-05 13:54:38.586486+00:00,1001
E09000005,Brent,London,2020-05-05 13:54:38.586486+00:00,1387
E06000043,Brighton and Hove,South East,2020-05-05 13:54:38.586486+00:00,386
E06000023,"Bristol, City of",South West,2020-05-05 13:54:38.586486+00:00,634
E09000006,Bromley,London,2020-05-05 13:54:38.586486+00:00,1108
E10000002,Buckinghamshire,South East,2020-05-05 13:54:38.586486+00:00,859
E08000002,Bury,North West,2020-05-05 13:54:38.586486+00:00,577
E08000033,Calderdale,Yorkshire and The Humber,2020-05-05 13:54:38.586486+00:00,259
E10000003,Cambridgeshire,East of England,2020-05-05 13:54:38.586486+00:00,827
E09000007,Camden,London,2020-05-05 13:54:38.586486+00:00,587
E06000056,Central Bedfordshire,East of England,2020-05-05 13:54:38.586486+00:00,513
E06000049,Cheshire East,North West,2020-05-05 13:54:38.586486+00:00,937
E06000050,Cheshire West and Chester,North West,2020-05-05 13:54:38.586486+00:00,868
E09000001,City of London,London,2020-05-05 13:54:38.586486+00:00,16
E06000052,Cornwall and Isles of Scilly,South West,2020-05-05 13:54:38.586486+00:00,522
E06000047,County Durham,North East,2020-05-05 13:54:38.586486+00:00,1551
E08000026,Coventry,West Midlands,2020-05-05 13:54:38.586486+00:00,709
E09000008,Croydon,London,2020-05-05 13:54:38.586486+00:00,1420
E10000006,Cumbria,North West,2020-05-05 13:54:38.586486+00:00,2007
E06000005,Darlington,North East,2020-05-05 13:54:38.586486+00:00,303
E06000015,Derby,East Midlands,2020-05-05 13:54:38.586486+00:00,508
E10000007,Derbyshire,East Midlands,2020-05-05 13:54:38.586486+00:00,1344
E10000008,Devon,South West,2020-05-05 13:54:38.586486+00:00,750
E08000017,Doncaster,Yorkshire and The Humber,2020-05-05 13:54:38.586486+00:00,522
E06000059,Dorset,South West,2020-05-05 13:54:38.586486+00:00,330
E08000027,Dudley,West Midlands,2020-05-05 13:54:38.586486+00:00,843
E09000009,Ealing,London,2020-05-05 13:54:38.586486+00:00,1102
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-05 13:54:38.586486+00:00,660
E10000011,East Sussex,South East,2020-05-05 13:54:38.586486+00:00,613
E09000010,Enfield,London,2020-05-05 13:54:38.586486+00:00,844
E10000012,Essex,East of England,2020-05-05 13:54:38.586486+00:00,2699
E08000037,Gateshead,North East,2020-05-05 13:54:38.586486+00:00,887
E10000013,Gloucestershire,South West,2020-05-05 13:54:38.586486+00:00,1267
E09000011,Greenwich,London,2020-05-05 13:54:38.586486+00:00,652
E09000012,Hackney,London,2020-05-05 13:54:38.586486+00:00,614
E06000006,Halton,North West,2020-05-05 13:54:38.586486+00:00,333
E09000013,Hammersmith and Fulham,London,2020-05-05 13:54:38.586486+00:00,627
