Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-10-18 23:59:00+01:00,7226658,121043
N92000002,Northern Ireland,2021-10-18 23:59:00+01:00,259607,2621
S92000003,Scotland,2021-10-18 23:59:00+01:00,609959,8930
W92000004,Wales,2021-10-18 23:59:00+01:00,401644,6035
