Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2023-05-04 23:59:00+01:00,36755,400,
E06000002,Middlesbrough,North East,2023-05-04 23:59:00+01:00,57959,587,
E06000003,Redcar and Cleveland,North East,2023-05-04 23:59:00+01:00,52873,558,
E06000004,Stockton-on-Tees,North East,2023-05-04 23:59:00+01:00,78613,741,
E06000005,Darlington,North East,2023-05-04 23:59:00+01:00,42365,438,
E06000006,Halton,North West,2023-05-04 23:59:00+01:00,54983,457,
E06000007,Warrington,North West,2023-05-04 23:59:00+01:00,86158,773,
E06000008,Blackburn with Darwen,North West,2023-05-04 23:59:00+01:00,61016,645,
E06000009,Blackpool,North West,2023-05-04 23:59:00+01:00,56494,785,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2023-05-04 23:59:00+01:00,98736,1061,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2023-05-04 23:59:00+01:00,120622,1397,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2023-05-04 23:59:00+01:00,58549,504,
E06000013,North Lincolnshire,Yorkshire and The Humber,2023-05-04 23:59:00+01:00,60134,559,
E06000014,York,Yorkshire and The Humber,2023-05-04 23:59:00+01:00,74226,633,
E06000015,Derby,East Midlands,2023-05-04 23:59:00+01:00,96853,1081,
E06000016,Leicester,East Midlands,2023-05-04 23:59:00+01:00,130378,1237,
E06000017,Rutland,East Midlands,2023-05-04 23:59:00+01:00,13402,112,
E06000018,Nottingham,East Midlands,2023-05-04 23:59:00+01:00,120313,1079,
E06000019,"Herefordshire, County of",West Midlands,2023-05-04 23:59:00+01:00,61014,598,
E06000020,Telford and Wrekin,West Midlands,2023-05-04 23:59:00+01:00,70553,553,
E06000021,Stoke-on-Trent,West Midlands,2023-05-04 23:59:00+01:00,99176,1147,
E06000022,Bath and North East Somerset,South West,2023-05-04 23:59:00+01:00,68193,434,
E06000023,"Bristol, City of",South West,2023-05-04 23:59:00+01:00,185873,900,
E06000024,North Somerset,South West,2023-05-04 23:59:00+01:00,80089,618,
E06000025,South Gloucestershire,South West,2023-05-04 23:59:00+01:00,109938,641,
E06000026,Plymouth,South West,2023-05-04 23:59:00+01:00,102878,569,
E06000027,Torbay,South West,2023-05-04 23:59:00+01:00,49520,453,
E06000030,Swindon,South West,2023-05-04 23:59:00+01:00,82722,525,
E06000031,Peterborough,East of England,2023-05-04 23:59:00+01:00,82056,571,
