Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2023-10-11 23:59:00+01:00,37023,,
E06000002,Middlesbrough,North East,2023-10-11 23:59:00+01:00,58341,,
E06000003,Redcar and Cleveland,North East,2023-10-11 23:59:00+01:00,53287,,
E06000004,Stockton-on-Tees,North East,2023-10-11 23:59:00+01:00,79149,,
E06000005,Darlington,North East,2023-10-11 23:59:00+01:00,42744,,
E06000006,Halton,North West,2023-10-11 23:59:00+01:00,55397,,
E06000007,Warrington,North West,2023-10-11 23:59:00+01:00,86621,,
E06000008,Blackburn with Darwen,North West,2023-10-11 23:59:00+01:00,61373,,
E06000009,Blackpool,North West,2023-10-11 23:59:00+01:00,56971,,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2023-10-11 23:59:00+01:00,99371,,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,121741,,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,58910,,
E06000013,North Lincolnshire,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,60544,,
E06000014,York,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,74981,,
E06000015,Derby,East Midlands,2023-10-11 23:59:00+01:00,97809,,
E06000016,Leicester,East Midlands,2023-10-11 23:59:00+01:00,131119,,
E06000017,Rutland,East Midlands,2023-10-11 23:59:00+01:00,13509,,
E06000018,Nottingham,East Midlands,2023-10-11 23:59:00+01:00,121361,,
E06000019,"Herefordshire, County of",West Midlands,2023-10-11 23:59:00+01:00,61778,,
E06000020,Telford and Wrekin,West Midlands,2023-10-11 23:59:00+01:00,71077,,
E06000021,Stoke-on-Trent,West Midlands,2023-10-11 23:59:00+01:00,100272,,
E06000022,Bath and North East Somerset,South West,2023-10-11 23:59:00+01:00,68757,,
E06000023,"Bristol, City of",South West,2023-10-11 23:59:00+01:00,187290,,
E06000024,North Somerset,South West,2023-10-11 23:59:00+01:00,80987,,
E06000025,South Gloucestershire,South West,2023-10-11 23:59:00+01:00,110975,,
E06000026,Plymouth,South West,2023-10-11 23:59:00+01:00,104014,,
E06000027,Torbay,South West,2023-10-11 23:59:00+01:00,50094,,
E06000030,Swindon,South West,2023-10-11 23:59:00+01:00,83248,,
E06000031,Peterborough,East of England,2023-10-11 23:59:00+01:00,82575,,
E06000032,Luton,East of England,2023-10-11 23:59:00+01:00,82563,,
E06000033,Southend-on-Sea,East of England,2023-10-11 23:59:00+01:00,68388,,
E06000034,Thurrock,East of England,2023-10-11 23:59:00+01:00,68066,,
E06000035,Medway,South East,2023-10-11 23:59:00+01:00,104911,,
E06000036,Bracknell Forest,South East,2023-10-11 23:59:00+01:00,48720,,
E06000037,West Berkshire,South East,2023-10-11 23:59:00+01:00,57219,,
E06000038,Reading,South East,2023-10-11 23:59:00+01:00,65063,,
E06000039,Slough,South East,2023-10-11 23:59:00+01:00,56615,,
E06000040,Windsor and Maidenhead,South East,2023-10-11 23:59:00+01:00,58044,,
E06000041,Wokingham,South East,2023-10-11 23:59:00+01:00,67931,,
E06000042,Milton Keynes,South East,2023-10-11 23:59:00+01:00,108730,,
E06000043,Brighton and Hove,South East,2023-10-11 23:59:00+01:00,106584,,
E06000044,Portsmouth,South East,2023-10-11 23:59:00+01:00,80700,,
E06000045,Southampton,South East,2023-10-11 23:59:00+01:00,93557,,
E06000046,Isle of Wight,South East,2023-10-11 23:59:00+01:00,47431,,
E06000047,County Durham,North East,2023-10-11 23:59:00+01:00,206760,,
E06000049,Cheshire East,North West,2023-10-11 23:59:00+01:00,147862,,
E06000050,Cheshire West and Chester,North West,2023-10-11 23:59:00+01:00,137092,,
E06000051,Shropshire,West Midlands,2023-10-11 23:59:00+01:00,112289,,
E06000052,Cornwall and Isles of Scilly,South West,2023-10-11 23:59:00+01:00,185606,,
E06000054,Wiltshire,South West,2023-10-11 23:59:00+01:00,175807,,
E06000055,Bedford,East of England,2023-10-11 23:59:00+01:00,72305,,
E06000056,Central Bedfordshire,East of England,2023-10-11 23:59:00+01:00,111161,,
E06000057,Northumberland,North East,2023-10-11 23:59:00+01:00,122403,,
E06000058,"Bournemouth, Christchurch and Poole",South West,2023-10-11 23:59:00+01:00,152559,,
E06000059,Dorset,South West,2023-10-11 23:59:00+01:00,125339,,
E08000001,Bolton,North West,2023-10-11 23:59:00+01:00,104688,,
E08000002,Bury,North West,2023-10-11 23:59:00+01:00,72796,,
E08000003,Manchester,North West,2023-10-11 23:59:00+01:00,209637,,
E08000004,Oldham,North West,2023-10-11 23:59:00+01:00,85952,,
E08000005,Rochdale,North West,2023-10-11 23:59:00+01:00,83474,,
E08000006,Salford,North West,2023-10-11 23:59:00+01:00,105347,,
E08000007,Stockport,North West,2023-10-11 23:59:00+01:00,114777,,
E08000008,Tameside,North West,2023-10-11 23:59:00+01:00,87520,,
E08000009,Trafford,North West,2023-10-11 23:59:00+01:00,93736,,
E08000010,Wigan,North West,2023-10-11 23:59:00+01:00,128117,,
E08000011,Knowsley,North West,2023-10-11 23:59:00+01:00,65790,,
E08000012,Liverpool,North West,2023-10-11 23:59:00+01:00,194890,,
E08000013,St. Helens,North West,2023-10-11 23:59:00+01:00,74974,,
E08000014,Sefton,North West,2023-10-11 23:59:00+01:00,111812,,
E08000015,Wirral,North West,2023-10-11 23:59:00+01:00,128189,,
E08000016,Barnsley,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,99131,,
E08000017,Doncaster,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,120039,,
E08000018,Rotherham,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,103599,,
E08000019,Sheffield,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,214017,,
E08000021,Newcastle upon Tyne,North East,2023-10-11 23:59:00+01:00,118824,,
E08000022,North Tyneside,North East,2023-10-11 23:59:00+01:00,87550,,
E08000023,South Tyneside,North East,2023-10-11 23:59:00+01:00,60394,,
E08000024,Sunderland,North East,2023-10-11 23:59:00+01:00,110372,,
E08000025,Birmingham,West Midlands,2023-10-11 23:59:00+01:00,379476,,
E08000026,Coventry,West Midlands,2023-10-11 23:59:00+01:00,124024,,
E08000027,Dudley,West Midlands,2023-10-11 23:59:00+01:00,120841,,
E08000028,Sandwell,West Midlands,2023-10-11 23:59:00+01:00,120501,,
E08000029,Solihull,West Midlands,2023-10-11 23:59:00+01:00,81783,,
E08000030,Walsall,West Midlands,2023-10-11 23:59:00+01:00,103681,,
E08000031,Wolverhampton,West Midlands,2023-10-11 23:59:00+01:00,98684,,
E08000032,Bradford,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,189539,,
E08000033,Calderdale,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,74136,,
E08000034,Kirklees,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,152703,,
E08000035,Leeds,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,307028,,
E08000036,Wakefield,Yorkshire and The Humber,2023-10-11 23:59:00+01:00,130923,,
E08000037,Gateshead,North East,2023-10-11 23:59:00+01:00,79400,,
E09000002,Barking and Dagenham,London,2023-10-11 23:59:00+01:00,74941,,
E09000003,Barnet,London,2023-10-11 23:59:00+01:00,140381,,
E09000004,Bexley,London,2023-10-11 23:59:00+01:00,90262,,
E09000005,Brent,London,2023-10-11 23:59:00+01:00,112401,,
E09000006,Bromley,London,2023-10-11 23:59:00+01:00,121879,,
E09000007,Camden,London,2023-10-11 23:59:00+01:00,80832,,
E09000008,Croydon,London,2023-10-11 23:59:00+01:00,137356,,
E09000009,Ealing,London,2023-10-11 23:59:00+01:00,131465,,
E09000010,Enfield,London,2023-10-11 23:59:00+01:00,105571,,
E09000011,Greenwich,London,2023-10-11 23:59:00+01:00,99804,,
E09000012,Hackney and City of London,London,2023-10-11 23:59:00+01:00,98100,,
