Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-04-18 23:59:00+01:00,8878,251,C
E06000002,Middlesbrough,North East,2021-04-18 23:59:00+01:00,12435,342,C
E06000003,Redcar and Cleveland,North East,2021-04-18 23:59:00+01:00,9291,289,C
E06000004,Stockton-on-Tees,North East,2021-04-18 23:59:00+01:00,15842,441,C
E06000005,Darlington,North East,2021-04-18 23:59:00+01:00,7490,248,C
E06000006,Halton,North West,2021-04-18 23:59:00+01:00,11921,265,C
E06000007,Warrington,North West,2021-04-18 23:59:00+01:00,17802,487,C
E06000008,Blackburn with Darwen,North West,2021-04-18 23:59:00+01:00,18074,408,C
E06000009,Blackpool,North West,2021-04-18 23:59:00+01:00,9193,436,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-04-18 23:59:00+01:00,19725,644,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-04-18 23:59:00+01:00,18093,748,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-04-18 23:59:00+01:00,8625,268,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-04-18 23:59:00+01:00,9319,304,C
E06000014,York,Yorkshire and The Humber,2021-04-18 23:59:00+01:00,12198,310,C
E06000015,Derby,East Midlands,2021-04-18 23:59:00+01:00,20058,664,C
E06000016,Leicester,East Midlands,2021-04-18 23:59:00+01:00,36428,781,C
E06000017,Rutland,East Midlands,2021-04-18 23:59:00+01:00,1645,61,C
E06000018,Nottingham,East Midlands,2021-04-18 23:59:00+01:00,30592,613,C
E06000019,"Herefordshire, County of",West Midlands,2021-04-18 23:59:00+01:00,6932,283,C
E06000020,Telford and Wrekin,West Midlands,2021-04-18 23:59:00+01:00,10919,257,C
E06000021,Stoke-on-Trent,West Midlands,2021-04-18 23:59:00+01:00,19952,703,C
E06000022,Bath and North East Somerset,South West,2021-04-18 23:59:00+01:00,8203,218,C
E06000023,"Bristol, City of",South West,2021-04-18 23:59:00+01:00,30690,468,C
E06000024,North Somerset,South West,2021-04-18 23:59:00+01:00,10034,307,C
E06000025,South Gloucestershire,South West,2021-04-18 23:59:00+01:00,15148,355,C
E06000026,Plymouth,South West,2021-04-18 23:59:00+01:00,9110,210,C
E06000027,Torbay,South West,2021-04-18 23:59:00+01:00,4211,153,C
E06000030,Swindon,South West,2021-04-18 23:59:00+01:00,11378,269,C
E06000031,Peterborough,East of England,2021-04-18 23:59:00+01:00,15501,338,C
E06000032,Luton,East of England,2021-04-18 23:59:00+01:00,20451,497,C
E06000033,Southend-on-Sea,East of England,2021-04-18 23:59:00+01:00,14746,606,C
E06000034,Thurrock,East of England,2021-04-18 23:59:00+01:00,17855,438,C
E06000035,Medway,South East,2021-04-18 23:59:00+01:00,26074,743,C
E06000036,Bracknell Forest,South East,2021-04-18 23:59:00+01:00,7057,158,C
E06000037,West Berkshire,South East,2021-04-18 23:59:00+01:00,6334,173,C
E06000038,Reading,South East,2021-04-18 23:59:00+01:00,10864,261,C
E06000039,Slough,South East,2021-04-18 23:59:00+01:00,15410,289,C
E06000040,Windsor and Maidenhead,South East,2021-04-18 23:59:00+01:00,8435,296,C
E06000041,Wokingham,South East,2021-04-18 23:59:00+01:00,8181,228,C
E06000042,Milton Keynes,South East,2021-04-18 23:59:00+01:00,20034,463,C
E06000043,Brighton and Hove,South East,2021-04-18 23:59:00+01:00,14476,371,C
E06000044,Portsmouth,South East,2021-04-18 23:59:00+01:00,14229,368,C
E06000045,Southampton,South East,2021-04-18 23:59:00+01:00,14683,318,C
