Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-13 13:22:47.793998+00:00,479
E09000003,Barnet,London,2020-05-13 13:22:47.793998+00:00,1254
E08000016,Barnsley,Yorkshire and The Humber,2020-05-13 13:22:47.793998+00:00,794
E06000022,Bath and North East Somerset,South West,2020-05-13 13:22:47.793998+00:00,225
E06000055,Bedford,East of England,2020-05-13 13:22:47.793998+00:00,531
E09000004,Bexley,London,2020-05-13 13:22:47.793998+00:00,671
E08000025,Birmingham,West Midlands,2020-05-13 13:22:47.793998+00:00,3192
E06000008,Blackburn with Darwen,North West,2020-05-13 13:22:47.793998+00:00,372
E06000009,Blackpool,North West,2020-05-13 13:22:47.793998+00:00,522
E08000001,Bolton,North West,2020-05-13 13:22:47.793998+00:00,913
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-13 13:22:47.793998+00:00,458
E06000036,Bracknell Forest,South East,2020-05-13 13:22:47.793998+00:00,234
E08000032,Bradford,Yorkshire and The Humber,2020-05-13 13:22:47.793998+00:00,1128
E09000005,Brent,London,2020-05-13 13:22:47.793998+00:00,1420
E06000043,Brighton and Hove,South East,2020-05-13 13:22:47.793998+00:00,403
E06000023,"Bristol, City of",South West,2020-05-13 13:22:47.793998+00:00,679
E09000006,Bromley,London,2020-05-13 13:22:47.793998+00:00,1206
E10000002,Buckinghamshire,South East,2020-05-13 13:22:47.793998+00:00,898
E08000002,Bury,North West,2020-05-13 13:22:47.793998+00:00,651
E08000033,Calderdale,Yorkshire and The Humber,2020-05-13 13:22:47.793998+00:00,278
E10000003,Cambridgeshire,East of England,2020-05-13 13:22:47.793998+00:00,967
E09000007,Camden,London,2020-05-13 13:22:47.793998+00:00,602
E06000056,Central Bedfordshire,East of England,2020-05-13 13:22:47.793998+00:00,565
E06000049,Cheshire East,North West,2020-05-13 13:22:47.793998+00:00,1050
E06000050,Cheshire West and Chester,North West,2020-05-13 13:22:47.793998+00:00,943
E09000001,City of London,London,2020-05-13 13:22:47.793998+00:00,16
E06000052,Cornwall and Isles of Scilly,South West,2020-05-13 13:22:47.793998+00:00,553
E06000047,County Durham,North East,2020-05-13 13:22:47.793998+00:00,1769
E08000026,Coventry,West Midlands,2020-05-13 13:22:47.793998+00:00,768
E09000008,Croydon,London,2020-05-13 13:22:47.793998+00:00,1459
E10000006,Cumbria,North West,2020-05-13 13:22:47.793998+00:00,2118
E06000005,Darlington,North East,2020-05-13 13:22:47.793998+00:00,340
E06000015,Derby,East Midlands,2020-05-13 13:22:47.793998+00:00,540
E10000007,Derbyshire,East Midlands,2020-05-13 13:22:47.793998+00:00,1501
E10000008,Devon,South West,2020-05-13 13:22:47.793998+00:00,784
E08000017,Doncaster,Yorkshire and The Humber,2020-05-13 13:22:47.793998+00:00,622
E06000059,Dorset,South West,2020-05-13 13:22:47.793998+00:00,348
E08000027,Dudley,West Midlands,2020-05-13 13:22:47.793998+00:00,884
E09000009,Ealing,London,2020-05-13 13:22:47.793998+00:00,1142
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-13 13:22:47.793998+00:00,765
E10000011,East Sussex,South East,2020-05-13 13:22:47.793998+00:00,652
E09000010,Enfield,London,2020-05-13 13:22:47.793998+00:00,856
E10000012,Essex,East of England,2020-05-13 13:22:47.793998+00:00,2954
E08000037,Gateshead,North East,2020-05-13 13:22:47.793998+00:00,974
E10000013,Gloucestershire,South West,2020-05-13 13:22:47.793998+00:00,1330
E09000011,Greenwich,London,2020-05-13 13:22:47.793998+00:00,670
E09000012,Hackney,London,2020-05-13 13:22:47.793998+00:00,624
E06000006,Halton,North West,2020-05-13 13:22:47.793998+00:00,351
E09000013,Hammersmith and Fulham,London,2020-05-13 13:22:47.793998+00:00,640
E10000014,Hampshire,South East,2020-05-13 13:22:47.793998+00:00,3081
