Code,Country,Timestamp,Confirmed,Deaths
S92000003,Scotland,2020-06-19 13:00:11.246988+00:00,15742,2464
E92000001,England,2020-06-19 13:00:11.246988+00:00,158401,37979
N92000002,Northern Ireland,2020-06-19 13:00:11.246988+00:00,4866,543
W92000004,Wales,2020-06-19 13:00:11.246988+00:00,15001,1475
