Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-07-09 13:04:46.602713+00:00,709
E09000003,Barnet,London,2020-07-09 13:04:46.602713+00:00,1591
E08000025,Birmingham,West Midlands,2020-07-09 13:04:46.602713+00:00,4822
E08000001,Bolton,North West,2020-07-09 13:04:46.602713+00:00,1835
E09000005,Brent,London,2020-07-09 13:04:46.602713+00:00,1737
E09000007,Camden,London,2020-07-09 13:04:46.602713+00:00,702
E06000056,Central Bedfordshire,East of England,2020-07-09 13:04:46.602713+00:00,1224
E06000050,Cheshire West and Chester,North West,2020-07-09 13:04:46.602713+00:00,1956
E06000005,Darlington,North East,2020-07-09 13:04:46.602713+00:00,601
E09000009,Ealing,London,2020-07-09 13:04:46.602713+00:00,1558
E09000015,Harrow,London,2020-07-09 13:04:46.602713+00:00,1280
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-07-09 13:04:46.602713+00:00,1538
E10000017,Lancashire,North West,2020-07-09 13:04:46.602713+00:00,6692
E08000035,Leeds,Yorkshire and The Humber,2020-07-09 13:04:46.602713+00:00,3624
E09000023,Lewisham,London,2020-07-09 13:04:46.602713+00:00,1192
E08000012,Liverpool,North West,2020-07-09 13:04:46.602713+00:00,2451
E06000002,Middlesbrough,North East,2020-07-09 13:04:46.602713+00:00,954
E06000042,Milton Keynes,South East,2020-07-09 13:04:46.602713+00:00,856
E10000023,North Yorkshire,Yorkshire and The Humber,2020-07-09 13:04:46.602713+00:00,2521
E06000018,Nottingham,East Midlands,2020-07-09 13:04:46.602713+00:00,1176
E06000026,Plymouth,South West,2020-07-09 13:04:46.602713+00:00,659
E06000038,Reading,South East,2020-07-09 13:04:46.602713+00:00,767
E08000006,Salford,North West,2020-07-09 13:04:46.602713+00:00,1319
E08000014,Sefton,North West,2020-07-09 13:04:46.602713+00:00,1507
E06000051,Shropshire,West Midlands,2020-07-09 13:04:46.602713+00:00,1399
E06000039,Slough,South East,2020-07-09 13:04:46.602713+00:00,637
E10000027,Somerset,South West,2020-07-09 13:04:46.602713+00:00,1281
E08000007,Stockport,North West,2020-07-09 13:04:46.602713+00:00,1631
E06000004,Stockton-on-Tees,North East,2020-07-09 13:04:46.602713+00:00,961
E08000024,Sunderland,North East,2020-07-09 13:04:46.602713+00:00,1763
E06000007,Warrington,North West,2020-07-09 13:04:46.602713+00:00,1317
E10000032,West Sussex,South East,2020-07-09 13:04:46.602713+00:00,2701
E06000054,Wiltshire,South West,2020-07-09 13:04:46.602713+00:00,1246
E06000040,Windsor and Maidenhead,South East,2020-07-09 13:04:46.602713+00:00,401
E08000015,Wirral,North West,2020-07-09 13:04:46.602713+00:00,2029
E06000055,Bedford,East of England,2020-07-09 13:04:46.602713+00:00,1267
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-07-09 13:04:46.602713+00:00,811
E06000036,Bracknell Forest,South East,2020-07-09 13:04:46.602713+00:00,378
E06000023,"Bristol, City of",South West,2020-07-09 13:04:46.602713+00:00,1286
E10000002,Buckinghamshire,South East,2020-07-09 13:04:46.602713+00:00,1684
E06000049,Cheshire East,North West,2020-07-09 13:04:46.602713+00:00,2194
E06000052,Cornwall and Isles of Scilly,South West,2020-07-09 13:04:46.602713+00:00,894
E09000008,Croydon,London,2020-07-09 13:04:46.602713+00:00,1852
E10000008,Devon,South West,2020-07-09 13:04:46.602713+00:00,1195
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-07-09 13:04:46.602713+00:00,1642
E10000011,East Sussex,South East,2020-07-09 13:04:46.602713+00:00,1505
E09000011,Greenwich,London,2020-07-09 13:04:46.602713+00:00,952
E09000014,Haringey,London,2020-07-09 13:04:46.602713+00:00,749
E06000001,Hartlepool,North East,2020-07-09 13:04:46.602713+00:00,591
E09000016,Havering,London,2020-07-09 13:04:46.602713+00:00,939
E06000019,"Herefordshire, County of",West Midlands,2020-07-09 13:04:46.602713+00:00,753
E09000017,Hillingdon,London,2020-07-09 13:04:46.602713+00:00,1100
E09000020,Kensington and Chelsea,London,2020-07-09 13:04:46.602713+00:00,555
E08000034,Kirklees,Yorkshire and The Humber,2020-07-09 13:04:46.602713+00:00,2071
E06000016,Leicester,East Midlands,2020-07-09 13:04:46.602713+00:00,4110
E09000024,Merton,London,2020-07-09 13:04:46.602713+00:00,937
E09000025,Newham,London,2020-07-09 13:04:46.602713+00:00,1269
E10000020,Norfolk,East of England,2020-07-09 13:04:46.602713+00:00,2854
E08000022,North Tyneside,North East,2020-07-09 13:04:46.602713+00:00,913
E10000021,Northamptonshire,East Midlands,2020-07-09 13:04:46.602713+00:00,3199
E08000004,Oldham,North West,2020-07-09 13:04:46.602713+00:00,1863
