Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-07-06 12:55:36.047809+00:00,707
E09000003,Barnet,London,2020-07-06 12:55:36.047809+00:00,1587
E08000025,Birmingham,West Midlands,2020-07-06 12:55:36.047809+00:00,4797
E08000001,Bolton,North West,2020-07-06 12:55:36.047809+00:00,1805
E09000005,Brent,London,2020-07-06 12:55:36.047809+00:00,1731
E09000007,Camden,London,2020-07-06 12:55:36.047809+00:00,700
E06000056,Central Bedfordshire,East of England,2020-07-06 12:55:36.047809+00:00,1213
E06000050,Cheshire West and Chester,North West,2020-07-06 12:55:36.047809+00:00,1948
E06000005,Darlington,North East,2020-07-06 12:55:36.047809+00:00,601
E09000009,Ealing,London,2020-07-06 12:55:36.047809+00:00,1553
E09000015,Harrow,London,2020-07-06 12:55:36.047809+00:00,1273
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-07-06 12:55:36.047809+00:00,1537
E10000017,Lancashire,North West,2020-07-06 12:55:36.047809+00:00,6623
E08000035,Leeds,Yorkshire and The Humber,2020-07-06 12:55:36.047809+00:00,3605
E09000023,Lewisham,London,2020-07-06 12:55:36.047809+00:00,1190
E08000012,Liverpool,North West,2020-07-06 12:55:36.047809+00:00,2443
E06000002,Middlesbrough,North East,2020-07-06 12:55:36.047809+00:00,952
E06000042,Milton Keynes,South East,2020-07-06 12:55:36.047809+00:00,849
E10000023,North Yorkshire,Yorkshire and The Humber,2020-07-06 12:55:36.047809+00:00,2516
E06000018,Nottingham,East Midlands,2020-07-06 12:55:36.047809+00:00,1171
E06000026,Plymouth,South West,2020-07-06 12:55:36.047809+00:00,657
E06000038,Reading,South East,2020-07-06 12:55:36.047809+00:00,767
E08000006,Salford,North West,2020-07-06 12:55:36.047809+00:00,1308
E08000014,Sefton,North West,2020-07-06 12:55:36.047809+00:00,1504
E06000051,Shropshire,West Midlands,2020-07-06 12:55:36.047809+00:00,1394
E06000039,Slough,South East,2020-07-06 12:55:36.047809+00:00,635
E10000027,Somerset,South West,2020-07-06 12:55:36.047809+00:00,1278
E08000007,Stockport,North West,2020-07-06 12:55:36.047809+00:00,1625
E06000004,Stockton-on-Tees,North East,2020-07-06 12:55:36.047809+00:00,959
E08000024,Sunderland,North East,2020-07-06 12:55:36.047809+00:00,1763
E06000007,Warrington,North West,2020-07-06 12:55:36.047809+00:00,1313
E10000032,West Sussex,South East,2020-07-06 12:55:36.047809+00:00,2689
E06000054,Wiltshire,South West,2020-07-06 12:55:36.047809+00:00,1239
E06000040,Windsor and Maidenhead,South East,2020-07-06 12:55:36.047809+00:00,399
E08000015,Wirral,North West,2020-07-06 12:55:36.047809+00:00,2019
E06000055,Bedford,East of England,2020-07-06 12:55:36.047809+00:00,1243
E06000008,Blackburn with Darwen,North West,2020-07-06 12:55:36.047809+00:00,1005
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-07-06 12:55:36.047809+00:00,808
E06000036,Bracknell Forest,South East,2020-07-06 12:55:36.047809+00:00,375
E06000023,"Bristol, City of",South West,2020-07-06 12:55:36.047809+00:00,1282
E10000002,Buckinghamshire,South East,2020-07-06 12:55:36.047809+00:00,1672
E06000049,Cheshire East,North West,2020-07-06 12:55:36.047809+00:00,2188
E06000052,Cornwall and Isles of Scilly,South West,2020-07-06 12:55:36.047809+00:00,889
E09000008,Croydon,London,2020-07-06 12:55:36.047809+00:00,1847
E10000008,Devon,South West,2020-07-06 12:55:36.047809+00:00,1187
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-07-06 12:55:36.047809+00:00,1638
E10000011,East Sussex,South East,2020-07-06 12:55:36.047809+00:00,1491
E09000011,Greenwich,London,2020-07-06 12:55:36.047809+00:00,948
E09000014,Haringey,London,2020-07-06 12:55:36.047809+00:00,742
E06000001,Hartlepool,North East,2020-07-06 12:55:36.047809+00:00,591
E09000016,Havering,London,2020-07-06 12:55:36.047809+00:00,931
E06000019,"Herefordshire, County of",West Midlands,2020-07-06 12:55:36.047809+00:00,745
