Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-10-15 23:59:00+01:00,15930,277,C
E06000002,Middlesbrough,North East,2021-10-15 23:59:00+01:00,24427,371,C
E06000003,Redcar and Cleveland,North East,2021-10-15 23:59:00+01:00,20595,336,C
E06000004,Stockton-on-Tees,North East,2021-10-15 23:59:00+01:00,30412,476,C
E06000005,Darlington,North East,2021-10-15 23:59:00+01:00,15744,271,C
E06000006,Halton,North West,2021-10-15 23:59:00+01:00,20501,287,C
E06000007,Warrington,North West,2021-10-15 23:59:00+01:00,32547,510,C
E06000008,Blackburn with Darwen,North West,2021-10-15 23:59:00+01:00,29481,448,C
E06000009,Blackpool,North West,2021-10-15 23:59:00+01:00,21745,474,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-10-15 23:59:00+01:00,38995,702,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-10-15 23:59:00+01:00,40251,825,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-10-15 23:59:00+01:00,22140,312,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-10-15 23:59:00+01:00,21003,325,C
E06000014,York,Yorkshire and The Humber,2021-10-15 23:59:00+01:00,23492,343,C
E06000015,Derby,East Midlands,2021-10-15 23:59:00+01:00,35500,705,C
E06000016,Leicester,East Midlands,2021-10-15 23:59:00+01:00,58760,867,C
E06000017,Rutland,East Midlands,2021-10-15 23:59:00+01:00,3773,66,C
E06000018,Nottingham,East Midlands,2021-10-15 23:59:00+01:00,51295,695,C
E06000019,"Herefordshire, County of",West Midlands,2021-10-15 23:59:00+01:00,16788,306,C
E06000020,Telford and Wrekin,West Midlands,2021-10-15 23:59:00+01:00,22980,278,C
E06000021,Stoke-on-Trent,West Midlands,2021-10-15 23:59:00+01:00,37015,779,C
E06000022,Bath and North East Somerset,South West,2021-10-15 23:59:00+01:00,20489,239,C
E06000023,"Bristol, City of",South West,2021-10-15 23:59:00+01:00,62684,543,C
E06000024,North Somerset,South West,2021-10-15 23:59:00+01:00,21348,339,C
E06000025,South Gloucestershire,South West,2021-10-15 23:59:00+01:00,32242,379,C
E06000026,Plymouth,South West,2021-10-15 23:59:00+01:00,28150,265,C
E06000027,Torbay,South West,2021-10-15 23:59:00+01:00,13474,186,C
E06000030,Swindon,South West,2021-10-15 23:59:00+01:00,24233,295,C
E06000031,Peterborough,East of England,2021-10-15 23:59:00+01:00,28885,358,C
E06000032,Luton,East of England,2021-10-15 23:59:00+01:00,32766,553,C
E06000033,Southend-on-Sea,East of England,2021-10-15 23:59:00+01:00,23271,626,C
E06000034,Thurrock,East of England,2021-10-15 23:59:00+01:00,25427,462,C
E06000035,Medway,South East,2021-10-15 23:59:00+01:00,37841,783,C
E06000036,Bracknell Forest,South East,2021-10-15 23:59:00+01:00,13548,170,C
E06000037,West Berkshire,South East,2021-10-15 23:59:00+01:00,13719,185,C
E06000038,Reading,South East,2021-10-15 23:59:00+01:00,20254,285,C
E06000039,Slough,South East,2021-10-15 23:59:00+01:00,22772,313,C
E06000040,Windsor and Maidenhead,South East,2021-10-15 23:59:00+01:00,16604,302,C
E06000041,Wokingham,South East,2021-10-15 23:59:00+01:00,17403,241,C
E06000042,Milton Keynes,South East,2021-10-15 23:59:00+01:00,34401,488,C
E06000043,Brighton and Hove,South East,2021-10-15 23:59:00+01:00,32101,402,C
E06000044,Portsmouth,South East,2021-10-15 23:59:00+01:00,27292,384,C
E06000045,Southampton,South East,2021-10-15 23:59:00+01:00,30539,355,C
E06000046,Isle of Wight,South East,2021-10-15 23:59:00+01:00,13744,286,C
E06000047,County Durham,North East,2021-10-15 23:59:00+01:00,77867,1403,C
E06000049,Cheshire East,North West,2021-10-15 23:59:00+01:00,46548,858,C
E06000050,Cheshire West and Chester,North West,2021-10-15 23:59:00+01:00,43964,909,C
E06000051,Shropshire,West Midlands,2021-10-15 23:59:00+01:00,32349,599,C
E06000052,Cornwall and Isles of Scilly,South West,2021-10-15 23:59:00+01:00,51344,542,C
E06000054,Wiltshire,South West,2021-10-15 23:59:00+01:00,44247,685,C
E06000055,Bedford,East of England,2021-10-15 23:59:00+01:00,24318,508,C
E06000056,Central Bedfordshire,East of England,2021-10-15 23:59:00+01:00,31694,613,C
E06000057,Northumberland,North East,2021-10-15 23:59:00+01:00,39505,761,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2021-10-15 23:59:00+01:00,48154,904,C
E06000059,Dorset,South West,2021-10-15 23:59:00+01:00,29761,580,C
E08000001,Bolton,North West,2021-10-15 23:59:00+01:00,45931,808,C
E08000002,Bury,North West,2021-10-15 23:59:00+01:00,30083,590,C
E08000003,Manchester,North West,2021-10-15 23:59:00+01:00,92487,1085,C
E08000004,Oldham,North West,2021-10-15 23:59:00+01:00,40493,691,C
E08000005,Rochdale,North West,2021-10-15 23:59:00+01:00,36605,689,C
E08000006,Salford,North West,2021-10-15 23:59:00+01:00,43897,623,C
E08000007,Stockport,North West,2021-10-15 23:59:00+01:00,43498,696,C
E08000008,Tameside,North West,2021-10-15 23:59:00+01:00,36047,719,C
