Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2022-03-14 23:59:00+00:00,31459,322,
E06000002,Middlesbrough,North East,2022-03-14 23:59:00+00:00,48906,444,
E06000003,Redcar and Cleveland,North East,2022-03-14 23:59:00+00:00,43481,403,
E06000004,Stockton-on-Tees,North East,2022-03-14 23:59:00+00:00,65749,577,
E06000005,Darlington,North East,2022-03-14 23:59:00+00:00,34138,331,
E06000006,Halton,North West,2022-03-14 23:59:00+00:00,44594,345,
E06000007,Warrington,North West,2022-03-14 23:59:00+00:00,69270,583,
E06000008,Blackburn with Darwen,North West,2022-03-14 23:59:00+00:00,53118,527,
E06000009,Blackpool,North West,2022-03-14 23:59:00+00:00,44675,577,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2022-03-14 23:59:00+00:00,81800,794,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,93088,951,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,47289,381,
E06000013,North Lincolnshire,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,46972,387,
E06000014,York,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,57159,400,
E06000015,Derby,East Midlands,2022-03-14 23:59:00+00:00,77725,802,
E06000016,Leicester,East Midlands,2022-03-14 23:59:00+00:00,113456,998,
E06000017,Rutland,East Midlands,2022-03-14 23:59:00+00:00,10273,81,
E06000018,Nottingham,East Midlands,2022-03-14 23:59:00+00:00,101867,846,
E06000019,"Herefordshire, County of",West Midlands,2022-03-14 23:59:00+00:00,44953,350,
E06000020,Telford and Wrekin,West Midlands,2022-03-14 23:59:00+00:00,56365,346,
E06000021,Stoke-on-Trent,West Midlands,2022-03-14 23:59:00+00:00,79324,876,
E06000022,Bath and North East Somerset,South West,2022-03-14 23:59:00+00:00,52472,291,
E06000023,"Bristol, City of",South West,2022-03-14 23:59:00+00:00,149088,669,
E06000024,North Somerset,South West,2022-03-14 23:59:00+00:00,58175,417,
E06000025,South Gloucestershire,South West,2022-03-14 23:59:00+00:00,84756,448,
E06000026,Plymouth,South West,2022-03-14 23:59:00+00:00,75758,349,
E06000027,Torbay,South West,2022-03-14 23:59:00+00:00,36959,251,
E06000030,Swindon,South West,2022-03-14 23:59:00+00:00,64546,367,
E06000031,Peterborough,East of England,2022-03-14 23:59:00+00:00,67965,435,
E06000032,Luton,East of England,2022-03-14 23:59:00+00:00,70286,665,
E06000033,Southend-on-Sea,East of England,2022-03-14 23:59:00+00:00,54795,700,
E06000034,Thurrock,East of England,2022-03-14 23:59:00+00:00,57719,528,
E06000035,Medway,South East,2022-03-14 23:59:00+00:00,84985,877,
E06000036,Bracknell Forest,South East,2022-03-14 23:59:00+00:00,37289,198,
E06000037,West Berkshire,South East,2022-03-14 23:59:00+00:00,42206,231,
E06000038,Reading,South East,2022-03-14 23:59:00+00:00,51630,333,
E06000039,Slough,South East,2022-03-14 23:59:00+00:00,48508,359,
E06000040,Windsor and Maidenhead,South East,2022-03-14 23:59:00+00:00,45344,332,
E06000041,Wokingham,South East,2022-03-14 23:59:00+00:00,51532,275,
E06000042,Milton Keynes,South East,2022-03-14 23:59:00+00:00,87984,571,
E06000043,Brighton and Hove,South East,2022-03-14 23:59:00+00:00,85295,466,
E06000044,Portsmouth,South East,2022-03-14 23:59:00+00:00,62857,449,
E06000045,Southampton,South East,2022-03-14 23:59:00+00:00,72663,432,
E06000046,Isle of Wight,South East,2022-03-14 23:59:00+00:00,33922,352,
E06000047,County Durham,North East,2022-03-14 23:59:00+00:00,164266,1672,
E06000049,Cheshire East,North West,2022-03-14 23:59:00+00:00,113584,1043,
E06000050,Cheshire West and Chester,North West,2022-03-14 23:59:00+00:00,106446,1039,
E06000051,Shropshire,West Midlands,2022-03-14 23:59:00+00:00,83099,732,
E06000052,Cornwall and Isles of Scilly,South West,2022-03-14 23:59:00+00:00,129924,708,
E06000054,Wiltshire,South West,2022-03-14 23:59:00+00:00,127217,820,
E06000055,Bedford,East of England,2022-03-14 23:59:00+00:00,57252,605,
E06000056,Central Bedfordshire,East of England,2022-03-14 23:59:00+00:00,86366,730,
E06000057,Northumberland,North East,2022-03-14 23:59:00+00:00,94180,940,
E06000058,"Bournemouth, Christchurch and Poole",South West,2022-03-14 23:59:00+00:00,116761,1019,
E06000059,Dorset,South West,2022-03-14 23:59:00+00:00,87750,680,
E08000001,Bolton,North West,2022-03-14 23:59:00+00:00,88544,933,
E08000002,Bury,North West,2022-03-14 23:59:00+00:00,61182,704,
E08000003,Manchester,North West,2022-03-14 23:59:00+00:00,180301,1270,
E08000004,Oldham,North West,2022-03-14 23:59:00+00:00,74617,812,
E08000005,Rochdale,North West,2022-03-14 23:59:00+00:00,72163,826,
E08000006,Salford,North West,2022-03-14 23:59:00+00:00,89036,740,
E08000007,Stockport,North West,2022-03-14 23:59:00+00:00,93676,841,
E08000008,Tameside,North West,2022-03-14 23:59:00+00:00,74479,836,
E08000009,Trafford,North West,2022-03-14 23:59:00+00:00,77290,635,
E08000010,Wigan,North West,2022-03-14 23:59:00+00:00,107643,1207,
E08000011,Knowsley,North West,2022-03-14 23:59:00+00:00,54828,525,
E08000012,Liverpool,North West,2022-03-14 23:59:00+00:00,161501,1540,
E08000013,St. Helens,North West,2022-03-14 23:59:00+00:00,60790,605,
E08000014,Sefton,North West,2022-03-14 23:59:00+00:00,88677,989,
E08000015,Wirral,North West,2022-03-14 23:59:00+00:00,100549,997,
E08000016,Barnsley,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,81934,1057,
E08000017,Doncaster,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,98066,1062,
E08000018,Rotherham,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,84748,984,
E08000019,Sheffield,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,169661,1488,
E08000021,Newcastle upon Tyne,North East,2022-03-14 23:59:00+00:00,96954,580,
E08000022,North Tyneside,North East,2022-03-14 23:59:00+00:00,69297,565,
E08000023,South Tyneside,North East,2022-03-14 23:59:00+00:00,49909,560,
E08000024,Sunderland,North East,2022-03-14 23:59:00+00:00,89697,1011,
E08000025,Birmingham,West Midlands,2022-03-14 23:59:00+00:00,322265,3381,
E08000026,Coventry,West Midlands,2022-03-14 23:59:00+00:00,102333,749,
E08000027,Dudley,West Midlands,2022-03-14 23:59:00+00:00,99685,962,
E08000028,Sandwell,West Midlands,2022-03-14 23:59:00+00:00,103641,1229,
E08000029,Solihull,West Midlands,2022-03-14 23:59:00+00:00,66026,656,
E08000030,Walsall,West Midlands,2022-03-14 23:59:00+00:00,85973,1022,
E08000031,Wolverhampton,West Midlands,2022-03-14 23:59:00+00:00,82030,897,
E08000032,Bradford,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,161164,1441,
E08000033,Calderdale,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,61448,444,
E08000034,Kirklees,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,127038,1081,
E08000035,Leeds,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,250972,1754,
E08000036,Wakefield,Yorkshire and The Humber,2022-03-14 23:59:00+00:00,107298,1005,
E08000037,Gateshead,North East,2022-03-14 23:59:00+00:00,62817,567,
E09000002,Barking and Dagenham,London,2022-03-14 23:59:00+00:00,65444,557,
E09000003,Barnet,London,2022-03-14 23:59:00+00:00,114711,901,
E09000004,Bexley,London,2022-03-14 23:59:00+00:00,74606,674,
E09000005,Brent,London,2022-03-14 23:59:00+00:00,94942,846,
E09000006,Bromley,London,2022-03-14 23:59:00+00:00,97854,723,
E09000007,Camden,London,2022-03-14 23:59:00+00:00,64338,330,
E09000008,Croydon,London,2022-03-14 23:59:00+00:00,113695,983,
E09000009,Ealing,London,2022-03-14 23:59:00+00:00,109872,775,
E09000010,Enfield,London,2022-03-14 23:59:00+00:00,89816,708,
E09000011,Greenwich,London,2022-03-14 23:59:00+00:00,82310,532,
E09000012,Hackney and City of London,London,2022-03-14 23:59:00+00:00,83002,548,
E09000013,Hammersmith and Fulham,London,2022-03-14 23:59:00+00:00,57894,299,
E09000014,Haringey,London,2022-03-14 23:59:00+00:00,76510,480,
E09000015,Harrow,London,2022-03-14 23:59:00+00:00,74562,609,
E09000016,Havering,London,2022-03-14 23:59:00+00:00,82668,974,
E09000017,Hillingdon,London,2022-03-14 23:59:00+00:00,92712,724,
E09000018,Hounslow,London,2022-03-14 23:59:00+00:00,87762,664,
E09000019,Islington,London,2022-03-14 23:59:00+00:00,66903,356,
E09000020,Kensington and Chelsea,London,2022-03-14 23:59:00+00:00,40468,274,
E09000021,Kingston upon Thames,London,2022-03-14 23:59:00+00:00,53569,369,
E09000022,Lambeth,London,2022-03-14 23:59:00+00:00,102473,610,
E09000023,Lewisham,London,2022-03-14 23:59:00+00:00,87094,653,
E09000024,Merton,London,2022-03-14 23:59:00+00:00,65333,476,
E09000025,Newham,London,2022-03-14 23:59:00+00:00,100746,756,
E09000026,Redbridge,London,2022-03-14 23:59:00+00:00,93880,884,
E09000027,Richmond upon Thames,London,2022-03-14 23:59:00+00:00,59540,352,
E09000028,Southwark,London,2022-03-14 23:59:00+00:00,93377,451,
E09000029,Sutton,London,2022-03-14 23:59:00+00:00,65853,522,
E09000030,Tower Hamlets,London,2022-03-14 23:59:00+00:00,98006,475,
E09000031,Waltham Forest,London,2022-03-14 23:59:00+00:00,83102,598,
E09000032,Wandsworth,London,2022-03-14 23:59:00+00:00,106074,557,
E09000033,Westminster,London,2022-03-14 23:59:00+00:00,61551,380,
E10000002,Buckinghamshire,South East,2022-03-14 23:59:00+00:00,160033,1179,
E10000003,Cambridgeshire,East of England,2022-03-14 23:59:00+00:00,180673,1017,
E10000006,Cumbria,North West,2022-03-14 23:59:00+00:00,139325,1575,
E10000007,Derbyshire,East Midlands,2022-03-14 23:59:00+00:00,226854,2371,
