Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-05-21 23:59:00+01:00,3892258,112330
N92000002,Northern Ireland,2021-05-21 23:59:00+01:00,121995,2152
S92000003,Scotland,2021-05-21 23:59:00+01:00,231282,7664
W92000004,Wales,2021-05-21 23:59:00+01:00,212388,5564
