Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-03-24 23:59:00+00:00,17356644,142657
N92000002,Northern Ireland,2022-03-24 23:59:00+00:00,676487,3287
S92000003,Scotland,2022-03-24 23:59:00+00:00,1730889,11246
W92000004,Wales,2022-03-24 23:59:00+00:00,849797,7092
