Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-12-15 23:59:00+00:00,9343520,127608
N92000002,Northern Ireland,2021-12-15 23:59:00+00:00,345196,2936
S92000003,Scotland,2021-12-15 23:59:00+00:00,777885,9746
W92000004,Wales,2021-12-15 23:59:00+00:00,543685,6501
