Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-04-12T23:59:00+01:00,66330,9594
N92000002,Northern Ireland,2020-04-12T23:59:00+01:00,1806,107
S92000003,Scotland,2020-04-12T23:59:00+01:00,5912,542
W92000004,Wales,2020-04-12T23:59:00+01:00,5297,369
