Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-01-02 23:59:00+00:00,5719,169,C
E06000002,Middlesbrough,North East,2021-01-02 23:59:00+00:00,7400,214,C
E06000003,Redcar and Cleveland,North East,2021-01-02 23:59:00+00:00,5660,188,C
E06000004,Stockton-on-Tees,North East,2021-01-02 23:59:00+00:00,9900,300,C
E06000005,Darlington,North East,2021-01-02 23:59:00+00:00,4614,182,C
E06000006,Halton,North West,2021-01-02 23:59:00+00:00,6316,166,C
E06000007,Warrington,North West,2021-01-02 23:59:00+00:00,10942,312,C
E06000008,Blackburn with Darwen,North West,2021-01-02 23:59:00+00:00,12098,250,C
E06000009,Blackpool,North West,2021-01-02 23:59:00+00:00,6411,298,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-01-02 23:59:00+00:00,13309,405,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,12491,505,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,6184,207,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,6302,226,C
E06000014,York,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,7718,156,C
E06000015,Derby,East Midlands,2021-01-02 23:59:00+00:00,10966,368,C
E06000016,Leicester,East Midlands,2021-01-02 23:59:00+00:00,22858,432,C
E06000017,Rutland,East Midlands,2021-01-02 23:59:00+00:00,764,26,C
E06000018,Nottingham,East Midlands,2021-01-02 23:59:00+00:00,20463,388,C
E06000019,"Herefordshire, County of",West Midlands,2021-01-02 23:59:00+00:00,3790,146,C
E06000020,Telford and Wrekin,West Midlands,2021-01-02 23:59:00+00:00,5717,132,C
E06000021,Stoke-on-Trent,West Midlands,2021-01-02 23:59:00+00:00,13199,458,C
E06000022,Bath and North East Somerset,South West,2021-01-02 23:59:00+00:00,5009,83,C
E06000023,"Bristol, City of",South West,2021-01-02 23:59:00+00:00,19583,259,C
E06000024,North Somerset,South West,2021-01-02 23:59:00+00:00,6114,199,C
E06000025,South Gloucestershire,South West,2021-01-02 23:59:00+00:00,8978,229,C
E06000026,Plymouth,South West,2021-01-02 23:59:00+00:00,5526,125,C
E06000027,Torbay,South West,2021-01-02 23:59:00+00:00,2364,97,C
E06000030,Swindon,South West,2021-01-02 23:59:00+00:00,6421,139,C
E06000031,Peterborough,East of England,2021-01-02 23:59:00+00:00,7836,173,C
E06000032,Luton,East of England,2021-01-02 23:59:00+00:00,10588,281,C
E06000033,Southend-on-Sea,East of England,2021-01-02 23:59:00+00:00,8854,263,C
E06000034,Thurrock,East of England,2021-01-02 23:59:00+00:00,11028,254,C
E06000035,Medway,South East,2021-01-02 23:59:00+00:00,17933,463,C
E06000036,Bracknell Forest,South East,2021-01-02 23:59:00+00:00,4013,81,C
E06000037,West Berkshire,South East,2021-01-02 23:59:00+00:00,3574,109,C
E06000038,Reading,South East,2021-01-02 23:59:00+00:00,5596,165,C
E06000039,Slough,South East,2021-01-02 23:59:00+00:00,7871,139,C
E06000040,Windsor and Maidenhead,South East,2021-01-02 23:59:00+00:00,4932,131,C
E06000041,Wokingham,South East,2021-01-02 23:59:00+00:00,4833,145,C
E06000042,Milton Keynes,South East,2021-01-02 23:59:00+00:00,11203,227,C
E06000043,Brighton and Hove,South East,2021-01-02 23:59:00+00:00,7580,153,C
E06000044,Portsmouth,South East,2021-01-02 23:59:00+00:00,7956,147,C
E06000045,Southampton,South East,2021-01-02 23:59:00+00:00,7030,151,C
E06000046,Isle of Wight,South East,2021-01-02 23:59:00+00:00,2446,92,C
E06000047,County Durham,North East,2021-01-02 23:59:00+00:00,25382,902,C
E06000049,Cheshire East,North West,2021-01-02 23:59:00+00:00,12992,518,C
E06000050,Cheshire West and Chester,North West,2021-01-02 23:59:00+00:00,12903,530,C
E06000051,Shropshire,West Midlands,2021-01-02 23:59:00+00:00,7748,313,C
E06000052,Cornwall and Isles of Scilly,South West,2021-01-02 23:59:00+00:00,6652,191,C
E06000054,Wiltshire,South West,2021-01-02 23:59:00+00:00,8314,318,C
E06000055,Bedford,East of England,2021-01-02 23:59:00+00:00,6826,255,C
E06000056,Central Bedfordshire,East of England,2021-01-02 23:59:00+00:00,8737,326,C
E06000057,Northumberland,North East,2021-01-02 23:59:00+00:00,11787,427,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2021-01-02 23:59:00+00:00,11186,276,C
E06000059,Dorset,South West,2021-01-02 23:59:00+00:00,5160,184,C
E08000001,Bolton,North West,2021-01-02 23:59:00+00:00,17574,531,C
E08000002,Bury,North West,2021-01-02 23:59:00+00:00,11981,384,C
E08000003,Manchester,North West,2021-01-02 23:59:00+00:00,36628,712,C
E08000004,Oldham,North West,2021-01-02 23:59:00+00:00,17113,456,C
E08000005,Rochdale,North West,2021-01-02 23:59:00+00:00,15115,485,C
E08000006,Salford,North West,2021-01-02 23:59:00+00:00,15753,463,C
E08000007,Stockport,North West,2021-01-02 23:59:00+00:00,13124,425,C
E08000008,Tameside,North West,2021-01-02 23:59:00+00:00,12153,511,C
E08000009,Trafford,North West,2021-01-02 23:59:00+00:00,10932,326,C
E08000010,Wigan,North West,2021-01-02 23:59:00+00:00,19901,749,C
E08000011,Knowsley,North West,2021-01-02 23:59:00+00:00,9463,237,C
E08000012,Liverpool,North West,2021-01-02 23:59:00+00:00,29102,787,C
E08000013,St. Helens,North West,2021-01-02 23:59:00+00:00,9347,237,C
E08000014,Sefton,North West,2021-01-02 23:59:00+00:00,13143,473,C
E08000015,Wirral,North West,2021-01-02 23:59:00+00:00,13397,472,C
E08000016,Barnsley,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,12730,565,C
E08000017,Doncaster,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,15190,631,C
E08000018,Rotherham,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,13879,557,C
E08000019,Sheffield,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,30204,793,C
E08000021,Newcastle upon Tyne,North East,2021-01-02 23:59:00+00:00,17938,320,C
E08000022,North Tyneside,North East,2021-01-02 23:59:00+00:00,8442,240,C
E08000023,South Tyneside,North East,2021-01-02 23:59:00+00:00,8011,301,C
E08000024,Sunderland,North East,2021-01-02 23:59:00+00:00,14172,539,C
E08000025,Birmingham,West Midlands,2021-01-02 23:59:00+00:00,56992,1616,C
E08000026,Coventry,West Midlands,2021-01-02 23:59:00+00:00,12881,303,C
E08000027,Dudley,West Midlands,2021-01-02 23:59:00+00:00,15092,443,C
E08000028,Sandwell,West Midlands,2021-01-02 23:59:00+00:00,17742,593,C
E08000029,Solihull,West Midlands,2021-01-02 23:59:00+00:00,8379,334,C
E08000030,Walsall,West Midlands,2021-01-02 23:59:00+00:00,13499,488,C
E08000031,Wolverhampton,West Midlands,2021-01-02 23:59:00+00:00,13176,390,C
E08000032,Bradford,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,34065,776,C
E08000033,Calderdale,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,9994,212,C
E08000034,Kirklees,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,23071,591,C
E08000035,Leeds,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,42646,927,C
E08000036,Wakefield,Yorkshire and The Humber,2021-01-02 23:59:00+00:00,16665,529,C
E08000037,Gateshead,North East,2021-01-02 23:59:00+00:00,9730,315,C
E09000002,Barking and Dagenham,London,2021-01-02 23:59:00+00:00,13377,257,C
E09000003,Barnet,London,2021-01-02 23:59:00+00:00,17354,422,C
E09000004,Bexley,London,2021-01-02 23:59:00+00:00,13865,286,C
E09000005,Brent,London,2021-01-02 23:59:00+00:00,14535,448,C
E09000006,Bromley,London,2021-01-02 23:59:00+00:00,15076,304,C
E09000007,Camden,London,2021-01-02 23:59:00+00:00,8264,147,C
E09000008,Croydon,London,2021-01-02 23:59:00+00:00,16624,473,C
E09000009,Ealing,London,2021-01-02 23:59:00+00:00,15694,340,C
E09000010,Enfield,London,2021-01-02 23:59:00+00:00,18092,313,C
E09000011,Greenwich,London,2021-01-02 23:59:00+00:00,12270,227,C
E09000012,Hackney and City of London,London,2021-01-02 23:59:00+00:00,13164,222,C
E09000013,Hammersmith and Fulham,London,2021-01-02 23:59:00+00:00,7491,137,C
E09000014,Haringey,London,2021-01-02 23:59:00+00:00,12132,216,C
E09000015,Harrow,London,2021-01-02 23:59:00+00:00,11540,341,C
E09000016,Havering,London,2021-01-02 23:59:00+00:00,17980,501,C
E09000017,Hillingdon,London,2021-01-02 23:59:00+00:00,14028,304,C
E09000018,Hounslow,London,2021-01-02 23:59:00+00:00,12491,275,C
E09000019,Islington,London,2021-01-02 23:59:00+00:00,8875,134,C
E09000020,Kensington and Chelsea,London,2021-01-02 23:59:00+00:00,5293,113,C
E09000021,Kingston upon Thames,London,2021-01-02 23:59:00+00:00,7498,171,C
E09000022,Lambeth,London,2021-01-02 23:59:00+00:00,13411,267,C
