Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-12-31 23:59:00+00:00,2139956,64118
N92000002,Northern Ireland,2020-12-31 23:59:00+00:00,72834,1322
S92000003,Scotland,2020-12-31 23:59:00+00:00,127453,4578
W92000004,Wales,2020-12-31 23:59:00+00:00,148537,3494
