Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-01-26 23:59:00+00:00,13732435,134573
N92000002,Northern Ireland,2022-01-26 23:59:00+00:00,519479,3086
S92000003,Scotland,2022-01-26 23:59:00+00:00,1131668,10255
W92000004,Wales,2022-01-26 23:59:00+00:00,765737,6788
