Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-09-27 23:59:00+01:00,373719,37286
N92000002,Northern Ireland,2020-09-27 23:59:00+01:00,10729,578
S92000003,Scotland,2020-09-27 23:59:00+01:00,27576,2512
W92000004,Wales,2020-09-27 23:59:00+01:00,22945,1612
