Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2022-02-14 23:59:00+00:00,30610,318,
E06000002,Middlesbrough,North East,2022-02-14 23:59:00+00:00,47468,433,
E06000003,Redcar and Cleveland,North East,2022-02-14 23:59:00+00:00,42296,396,
E06000004,Stockton-on-Tees,North East,2022-02-14 23:59:00+00:00,63731,573,
E06000005,Darlington,North East,2022-02-14 23:59:00+00:00,32894,322,
E06000006,Halton,North West,2022-02-14 23:59:00+00:00,42548,339,
E06000007,Warrington,North West,2022-02-14 23:59:00+00:00,66006,574,
E06000008,Blackburn with Darwen,North West,2022-02-14 23:59:00+00:00,51937,516,
E06000009,Blackpool,North West,2022-02-14 23:59:00+00:00,42666,562,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2022-02-14 23:59:00+00:00,78034,784,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2022-02-14 23:59:00+00:00,87566,934,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2022-02-14 23:59:00+00:00,45500,375,
E06000013,North Lincolnshire,Yorkshire and The Humber,2022-02-14 23:59:00+00:00,44569,376,
E06000014,York,Yorkshire and The Humber,2022-02-14 23:59:00+00:00,53140,394,
E06000015,Derby,East Midlands,2022-02-14 23:59:00+00:00,73830,791,
E06000016,Leicester,East Midlands,2022-02-14 23:59:00+00:00,109958,985,
E06000017,Rutland,East Midlands,2022-02-14 23:59:00+00:00,9486,81,
E06000018,Nottingham,East Midlands,2022-02-14 23:59:00+00:00,97746,828,
E06000019,"Herefordshire, County of",West Midlands,2022-02-14 23:59:00+00:00,41433,347,
E06000020,Telford and Wrekin,West Midlands,2022-02-14 23:59:00+00:00,53287,337,
E06000021,Stoke-on-Trent,West Midlands,2022-02-14 23:59:00+00:00,76041,863,
E06000022,Bath and North East Somerset,South West,2022-02-14 23:59:00+00:00,48324,289,
E06000023,"Bristol, City of",South West,2022-02-14 23:59:00+00:00,137183,663,
E06000024,North Somerset,South West,2022-02-14 23:59:00+00:00,52314,409,
E06000025,South Gloucestershire,South West,2022-02-14 23:59:00+00:00,77352,436,
E06000026,Plymouth,South West,2022-02-14 23:59:00+00:00,69511,337,
E06000027,Torbay,South West,2022-02-14 23:59:00+00:00,33594,245,
E06000030,Swindon,South West,2022-02-14 23:59:00+00:00,59981,358,
E06000031,Peterborough,East of England,2022-02-14 23:59:00+00:00,64035,417,
E06000032,Luton,East of England,2022-02-14 23:59:00+00:00,67577,651,
E06000033,Southend-on-Sea,East of England,2022-02-14 23:59:00+00:00,51293,692,
