Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-08-01 23:59:00+01:00,12652,253,C
E06000002,Middlesbrough,North East,2021-08-01 23:59:00+01:00,18866,338,C
E06000003,Redcar and Cleveland,North East,2021-08-01 23:59:00+01:00,15443,308,C
E06000004,Stockton-on-Tees,North East,2021-08-01 23:59:00+01:00,23419,445,C
E06000005,Darlington,North East,2021-08-01 23:59:00+01:00,11434,246,C
E06000006,Halton,North West,2021-08-01 23:59:00+01:00,14858,270,C
E06000007,Warrington,North West,2021-08-01 23:59:00+01:00,24107,486,C
E06000008,Blackburn with Darwen,North West,2021-08-01 23:59:00+01:00,25535,436,C
E06000009,Blackpool,North West,2021-08-01 23:59:00+01:00,14850,447,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-08-01 23:59:00+01:00,26377,641,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,26041,765,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,15913,282,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,12654,305,C
E06000014,York,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,17444,318,C
E06000015,Derby,East Midlands,2021-08-01 23:59:00+01:00,24486,664,C
E06000016,Leicester,East Midlands,2021-08-01 23:59:00+01:00,44803,791,C
E06000017,Rutland,East Midlands,2021-08-01 23:59:00+01:00,2282,66,C
E06000018,Nottingham,East Midlands,2021-08-01 23:59:00+01:00,40432,639,C
E06000019,"Herefordshire, County of",West Midlands,2021-08-01 23:59:00+01:00,9067,279,C
E06000020,Telford and Wrekin,West Midlands,2021-08-01 23:59:00+01:00,14760,262,C
E06000021,Stoke-on-Trent,West Midlands,2021-08-01 23:59:00+01:00,26384,721,C
E06000022,Bath and North East Somerset,South West,2021-08-01 23:59:00+01:00,13031,225,C
E06000023,"Bristol, City of",South West,2021-08-01 23:59:00+01:00,46858,494,C
E06000024,North Somerset,South West,2021-08-01 23:59:00+01:00,14728,319,C
E06000025,South Gloucestershire,South West,2021-08-01 23:59:00+01:00,23413,352,C
E06000026,Plymouth,South West,2021-08-01 23:59:00+01:00,16638,211,C
E06000027,Torbay,South West,2021-08-01 23:59:00+01:00,7571,158,C
E06000030,Swindon,South West,2021-08-01 23:59:00+01:00,15550,272,C
E06000031,Peterborough,East of England,2021-08-01 23:59:00+01:00,18677,330,C
E06000032,Luton,East of England,2021-08-01 23:59:00+01:00,25136,511,C
E06000033,Southend-on-Sea,East of England,2021-08-01 23:59:00+01:00,18254,601,C
E06000034,Thurrock,East of England,2021-08-01 23:59:00+01:00,20526,438,C
E06000035,Medway,South East,2021-08-01 23:59:00+01:00,30735,752,C
E06000036,Bracknell Forest,South East,2021-08-01 23:59:00+01:00,9652,165,C
E06000037,West Berkshire,South East,2021-08-01 23:59:00+01:00,8666,174,C
E06000038,Reading,South East,2021-08-01 23:59:00+01:00,14360,266,C
E06000039,Slough,South East,2021-08-01 23:59:00+01:00,17789,292,C
E06000040,Windsor and Maidenhead,South East,2021-08-01 23:59:00+01:00,10867,292,C
E06000041,Wokingham,South East,2021-08-01 23:59:00+01:00,11187,232,C
E06000042,Milton Keynes,South East,2021-08-01 23:59:00+01:00,25442,470,C
E06000043,Brighton and Hove,South East,2021-08-01 23:59:00+01:00,22487,379,C
E06000044,Portsmouth,South East,2021-08-01 23:59:00+01:00,18765,370,C
E06000045,Southampton,South East,2021-08-01 23:59:00+01:00,20914,328,C
E06000046,Isle of Wight,South East,2021-08-01 23:59:00+01:00,8080,257,C
E06000047,County Durham,North East,2021-08-01 23:59:00+01:00,58054,1283,C
E06000049,Cheshire East,North West,2021-08-01 23:59:00+01:00,29761,814,C
E06000050,Cheshire West and Chester,North West,2021-08-01 23:59:00+01:00,30004,878,C
E06000051,Shropshire,West Midlands,2021-08-01 23:59:00+01:00,19463,565,C
E06000052,Cornwall and Isles of Scilly,South West,2021-08-01 23:59:00+01:00,24143,481,C
E06000054,Wiltshire,South West,2021-08-01 23:59:00+01:00,25249,655,C
E06000055,Bedford,East of England,2021-08-01 23:59:00+01:00,18032,485,C
E06000056,Central Bedfordshire,East of England,2021-08-01 23:59:00+01:00,22442,576,C
E06000057,Northumberland,North East,2021-08-01 23:59:00+01:00,27057,702,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2021-08-01 23:59:00+01:00,34774,866,C
E06000059,Dorset,South West,2021-08-01 23:59:00+01:00,16576,543,C
E08000001,Bolton,North West,2021-08-01 23:59:00+01:00,38307,767,C
E08000002,Bury,North West,2021-08-01 23:59:00+01:00,24011,552,C
E08000003,Manchester,North West,2021-08-01 23:59:00+01:00,75630,1013,C
E08000004,Oldham,North West,2021-08-01 23:59:00+01:00,32404,637,C
E08000005,Rochdale,North West,2021-08-01 23:59:00+01:00,29806,653,C
E08000006,Salford,North West,2021-08-01 23:59:00+01:00,34319,574,C
E08000007,Stockport,North West,2021-08-01 23:59:00+01:00,30216,669,C
E08000008,Tameside,North West,2021-08-01 23:59:00+01:00,25933,677,C
E08000009,Trafford,North West,2021-08-01 23:59:00+01:00,24646,519,C
E08000010,Wigan,North West,2021-08-01 23:59:00+01:00,42250,959,C
E08000011,Knowsley,North West,2021-08-01 23:59:00+01:00,21926,418,C
E08000012,Liverpool,North West,2021-08-01 23:59:00+01:00,63898,1216,C
E08000013,St. Helens,North West,2021-08-01 23:59:00+01:00,22152,472,C
E08000014,Sefton,North West,2021-08-01 23:59:00+01:00,31944,819,C
E08000015,Wirral,North West,2021-08-01 23:59:00+01:00,33118,820,C
E08000016,Barnsley,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,28126,828,C
E08000017,Doncaster,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,33956,849,C
E08000018,Rotherham,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,27566,758,C
E08000019,Sheffield,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,59103,1153,C
E08000021,Newcastle upon Tyne,North East,2021-08-01 23:59:00+01:00,37141,454,C
E08000022,North Tyneside,North East,2021-08-01 23:59:00+01:00,20989,419,C
E08000023,South Tyneside,North East,2021-08-01 23:59:00+01:00,19044,440,C
E08000024,Sunderland,North East,2021-08-01 23:59:00+01:00,34093,787,C
E08000025,Birmingham,West Midlands,2021-08-01 23:59:00+01:00,131327,2746,C
E08000026,Coventry,West Midlands,2021-08-01 23:59:00+01:00,32617,554,C
E08000027,Dudley,West Midlands,2021-08-01 23:59:00+01:00,33474,788,C
E08000028,Sandwell,West Midlands,2021-08-01 23:59:00+01:00,41843,1019,C
E08000029,Solihull,West Midlands,2021-08-01 23:59:00+01:00,21659,553,C
E08000030,Walsall,West Midlands,2021-08-01 23:59:00+01:00,31349,856,C
E08000031,Wolverhampton,West Midlands,2021-08-01 23:59:00+01:00,29958,720,C
E08000032,Bradford,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,65188,1113,C
E08000033,Calderdale,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,20674,318,C
E08000034,Kirklees,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,45747,819,C
E08000035,Leeds,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,90739,1355,C
E08000036,Wakefield,Yorkshire and The Humber,2021-08-01 23:59:00+01:00,37733,789,C
E08000037,Gateshead,North East,2021-08-01 23:59:00+01:00,22075,445,C
E09000002,Barking and Dagenham,London,2021-08-01 23:59:00+01:00,26649,466,C
