Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-04-17 13:02:19.117804+00:00,371
E09000003,Barnet,London,2020-04-17 13:02:19.117804+00:00,1035
E08000016,Barnsley,Yorkshire and The Humber,2020-04-17 13:02:19.117804+00:00,433
E06000022,Bath and North East Somerset,South West,2020-04-17 13:02:19.117804+00:00,156
E06000055,Bedford,East of England,2020-04-17 13:02:19.117804+00:00,268
E09000004,Bexley,London,2020-04-17 13:02:19.117804+00:00,480
E08000025,Birmingham,West Midlands,2020-04-17 13:02:19.117804+00:00,2064
E06000008,Blackburn with Darwen,North West,2020-04-17 13:02:19.117804+00:00,204
E06000009,Blackpool,North West,2020-04-17 13:02:19.117804+00:00,198
E08000001,Bolton,North West,2020-04-17 13:02:19.117804+00:00,482
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-04-17 13:02:19.117804+00:00,281
E06000036,Bracknell Forest,South East,2020-04-17 13:02:19.117804+00:00,143
E08000032,Bradford,Yorkshire and The Humber,2020-04-17 13:02:19.117804+00:00,476
E09000005,Brent,London,2020-04-17 13:02:19.117804+00:00,1126
E06000043,Brighton and Hove,South East,2020-04-17 13:02:19.117804+00:00,268
E06000023,"Bristol, City of",South West,2020-04-17 13:02:19.117804+00:00,413
E09000006,Bromley,London,2020-04-17 13:02:19.117804+00:00,842
E10000002,Buckinghamshire,South East,2020-04-17 13:02:19.117804+00:00,565
E08000002,Bury,North West,2020-04-17 13:02:19.117804+00:00,272
E08000033,Calderdale,Yorkshire and The Humber,2020-04-17 13:02:19.117804+00:00,177
E10000003,Cambridgeshire,East of England,2020-04-17 13:02:19.117804+00:00,453
E09000007,Camden,London,2020-04-17 13:02:19.117804+00:00,474
E06000056,Central Bedfordshire,East of England,2020-04-17 13:02:19.117804+00:00,335
E06000049,Cheshire East,North West,2020-04-17 13:02:19.117804+00:00,506
E06000050,Cheshire West and Chester,North West,2020-04-17 13:02:19.117804+00:00,497
E09000001,City of London,London,2020-04-17 13:02:19.117804+00:00,13
E06000052,Cornwall and Isles of Scilly,South West,2020-04-17 13:02:19.117804+00:00,360
E06000047,County Durham,North East,2020-04-17 13:02:19.117804+00:00,829
E08000026,Coventry,West Midlands,2020-04-17 13:02:19.117804+00:00,474
E09000008,Croydon,London,2020-04-17 13:02:19.117804+00:00,1082
E10000006,Cumbria,North West,2020-04-17 13:02:19.117804+00:00,1403
E06000005,Darlington,North East,2020-04-17 13:02:19.117804+00:00,169
E06000015,Derby,East Midlands,2020-04-17 13:02:19.117804+00:00,384
