Code,Country,Timestamp,Confirmed,Deaths
S92000003,Scotland,2020-06-23 13:29:45.465696+00:00,15794,2472
E92000001,England,2020-06-23 13:29:45.465696+00:00,159328,38427
N92000002,Northern Ireland,2020-06-23 13:29:45.465696+00:00,4871,545
W92000004,Wales,2020-06-23 13:29:45.465696+00:00,15295,1483
