Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-07-02 18:45:23.792738+00:00,703
E09000003,Barnet,London,2020-07-02 18:45:23.792738+00:00,1584
E08000025,Birmingham,West Midlands,2020-07-02 18:45:23.792738+00:00,4758
E08000001,Bolton,North West,2020-07-02 18:45:23.792738+00:00,1785
E09000005,Brent,London,2020-07-02 18:45:23.792738+00:00,1733
E09000007,Camden,London,2020-07-02 18:45:23.792738+00:00,698
E06000056,Central Bedfordshire,East of England,2020-07-02 18:45:23.792738+00:00,1204
E06000050,Cheshire West and Chester,North West,2020-07-02 18:45:23.792738+00:00,1927
E06000005,Darlington,North East,2020-07-02 18:45:23.792738+00:00,601
E09000009,Ealing,London,2020-07-02 18:45:23.792738+00:00,1548
E09000015,Harrow,London,2020-07-02 18:45:23.792738+00:00,1269
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-07-02 18:45:23.792738+00:00,1530
E10000017,Lancashire,North West,2020-07-02 18:45:23.792738+00:00,6596
E08000035,Leeds,Yorkshire and The Humber,2020-07-02 18:45:23.792738+00:00,3578
E09000023,Lewisham,London,2020-07-02 18:45:23.792738+00:00,1189
E08000012,Liverpool,North West,2020-07-02 18:45:23.792738+00:00,2411
E06000002,Middlesbrough,North East,2020-07-02 18:45:23.792738+00:00,947
E06000042,Milton Keynes,South East,2020-07-02 18:45:23.792738+00:00,848
E10000023,North Yorkshire,Yorkshire and The Humber,2020-07-02 18:45:23.792738+00:00,2504
E06000018,Nottingham,East Midlands,2020-07-02 18:45:23.792738+00:00,1160
E06000026,Plymouth,South West,2020-07-02 18:45:23.792738+00:00,654
E06000038,Reading,South East,2020-07-02 18:45:23.792738+00:00,764
E08000006,Salford,North West,2020-07-02 18:45:23.792738+00:00,1297
E08000014,Sefton,North West,2020-07-02 18:45:23.792738+00:00,1495
E06000051,Shropshire,West Midlands,2020-07-02 18:45:23.792738+00:00,1381
E06000039,Slough,South East,2020-07-02 18:45:23.792738+00:00,627
E10000027,Somerset,South West,2020-07-02 18:45:23.792738+00:00,1273
E08000007,Stockport,North West,2020-07-02 18:45:23.792738+00:00,1613
E06000004,Stockton-on-Tees,North East,2020-07-02 18:45:23.792738+00:00,953
E08000024,Sunderland,North East,2020-07-02 18:45:23.792738+00:00,1761
E06000007,Warrington,North West,2020-07-02 18:45:23.792738+00:00,1308
E10000032,West Sussex,South East,2020-07-02 18:45:23.792738+00:00,2679
E06000054,Wiltshire,South West,2020-07-02 18:45:23.792738+00:00,1233
E06000040,Windsor and Maidenhead,South East,2020-07-02 18:45:23.792738+00:00,399
E08000015,Wirral,North West,2020-07-02 18:45:23.792738+00:00,2016
E06000055,Bedford,East of England,2020-07-02 18:45:23.792738+00:00,1227
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-07-02 18:45:23.792738+00:00,806
E06000036,Bracknell Forest,South East,2020-07-02 18:45:23.792738+00:00,374
E06000023,"Bristol, City of",South West,2020-07-02 18:45:23.792738+00:00,1276
E10000002,Buckinghamshire,South East,2020-07-02 18:45:23.792738+00:00,1651
E06000049,Cheshire East,North West,2020-07-02 18:45:23.792738+00:00,2173
E09000001,City of London,London,2020-07-02 18:45:23.792738+00:00,18
E06000052,Cornwall and Isles of Scilly,South West,2020-07-02 18:45:23.792738+00:00,882
E09000008,Croydon,London,2020-07-02 18:45:23.792738+00:00,1842
E10000008,Devon,South West,2020-07-02 18:45:23.792738+00:00,1185
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-07-02 18:45:23.792738+00:00,1628
E10000011,East Sussex,South East,2020-07-02 18:45:23.792738+00:00,1476
E09000011,Greenwich,London,2020-07-02 18:45:23.792738+00:00,945
E09000012,Hackney,London,2020-07-02 18:45:23.792738+00:00,780
E09000014,Haringey,London,2020-07-02 18:45:23.792738+00:00,740
E06000001,Hartlepool,North East,2020-07-02 18:45:23.792738+00:00,589
E09000016,Havering,London,2020-07-02 18:45:23.792738+00:00,928
E06000019,"Herefordshire, County of",West Midlands,2020-07-02 18:45:23.792738+00:00,743
E09000017,Hillingdon,London,2020-07-02 18:45:23.792738+00:00,1076
E09000020,Kensington and Chelsea,London,2020-07-02 18:45:23.792738+00:00,559
E08000034,Kirklees,Yorkshire and The Humber,2020-07-02 18:45:23.792738+00:00,1935
E06000016,Leicester,East Midlands,2020-07-02 18:45:23.792738+00:00,3673
E09000024,Merton,London,2020-07-02 18:45:23.792738+00:00,931
E09000025,Newham,London,2020-07-02 18:45:23.792738+00:00,1257
E10000020,Norfolk,East of England,2020-07-02 18:45:23.792738+00:00,2842
E08000022,North Tyneside,North East,2020-07-02 18:45:23.792738+00:00,911
E10000021,Northamptonshire,East Midlands,2020-07-02 18:45:23.792738+00:00,3105
E08000004,Oldham,North West,2020-07-02 18:45:23.792738+00:00,1811
E06000003,Redcar and Cleveland,North East,2020-07-02 18:45:23.792738+00:00,698
E06000017,Rutland,East Midlands,2020-07-02 18:45:23.792738+00:00,87
E08000029,Solihull,West Midlands,2020-07-02 18:45:23.792738+00:00,881
E09000028,Southwark,London,2020-07-02 18:45:23.792738+00:00,1433
E08000013,St. Helens,North West,2020-07-02 18:45:23.792738+00:00,1192
E06000034,Thurrock,East of England,2020-07-02 18:45:23.792738+00:00,539
E09000030,Tower Hamlets,London,2020-07-02 18:45:23.792738+00:00,790
E09000031,Waltham Forest,London,2020-07-02 18:45:23.792738+00:00,1007
E09000033,Westminster,London,2020-07-02 18:45:23.792738+00:00,778
E06000041,Wokingham,South East,2020-07-02 18:45:23.792738+00:00,584
E09000004,Bexley,London,2020-07-02 18:45:23.792738+00:00,1042
E06000008,Blackburn with Darwen,North West,2020-07-02 18:45:23.792738+00:00,974
E06000009,Blackpool,North West,2020-07-02 18:45:23.792738+00:00,1012
E08000032,Bradford,Yorkshire and The Humber,2020-07-02 18:45:23.792738+00:00,4075
E06000043,Brighton and Hove,South East,2020-07-02 18:45:23.792738+00:00,764
