Code,UTLA,Region,Timestamp,Confirmed
E06000016,Leicester,East Midlands,2020-04-27 16:41:58.567094+00:00,606
E10000018,Leicestershire,East Midlands,2020-04-27 16:41:58.567094+00:00,858
E09000023,Lewisham,London,2020-04-27 16:41:58.567094+00:00,886
E10000019,Lincolnshire,East Midlands,2020-04-27 16:41:58.567094+00:00,781
E08000012,Liverpool,North West,2020-04-27 16:41:58.567094+00:00,1333
E06000032,Luton,East of England,2020-04-27 16:41:58.567094+00:00,567
E08000003,Manchester,North West,2020-04-27 16:41:58.567094+00:00,1011
E06000035,Medway,South East,2020-04-27 16:41:58.567094+00:00,586
E09000024,Merton,London,2020-04-27 16:41:58.567094+00:00,632
E06000002,Middlesbrough,North East,2020-04-27 16:41:58.567094+00:00,496
E06000042,Milton Keynes,South East,2020-04-27 16:41:58.567094+00:00,436
E08000021,Newcastle upon Tyne,North East,2020-04-27 16:41:58.567094+00:00,828
E09000025,Newham,London,2020-04-27 16:41:58.567094+00:00,935
E10000020,Norfolk,East of England,2020-04-27 16:41:58.567094+00:00,1355
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,128
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,313
E06000024,North Somerset,South West,2020-04-27 16:41:58.567094+00:00,210
E08000022,North Tyneside,North East,2020-04-27 16:41:58.567094+00:00,440
E10000023,North Yorkshire,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,836
E10000021,Northamptonshire,East Midlands,2020-04-27 16:41:58.567094+00:00,990
E06000057,Northumberland,North East,2020-04-27 16:41:58.567094+00:00,709
E06000018,Nottingham,East Midlands,2020-04-27 16:41:58.567094+00:00,488
E10000024,Nottinghamshire,East Midlands,2020-04-27 16:41:58.567094+00:00,1014
E08000004,Oldham,North West,2020-04-27 16:41:58.567094+00:00,570
E10000025,Oxfordshire,South East,2020-04-27 16:41:58.567094+00:00,1452
E06000031,Peterborough,East of England,2020-04-27 16:41:58.567094+00:00,190
E06000026,Plymouth,South West,2020-04-27 16:41:58.567094+00:00,272
E06000044,Portsmouth,South East,2020-04-27 16:41:58.567094+00:00,270
E06000038,Reading,South East,2020-04-27 16:41:58.567094+00:00,437
E09000026,Redbridge,London,2020-04-27 16:41:58.567094+00:00,652
E06000003,Redcar and Cleveland,North East,2020-04-27 16:41:58.567094+00:00,294
E09000027,Richmond upon Thames,London,2020-04-27 16:41:58.567094+00:00,356
E08000005,Rochdale,North West,2020-04-27 16:41:58.567094+00:00,414
E08000018,Rotherham,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,616
E06000017,Rutland,East Midlands,2020-04-27 16:41:58.567094+00:00,19
E08000006,Salford,North West,2020-04-27 16:41:58.567094+00:00,558
E08000028,Sandwell,West Midlands,2020-04-27 16:41:58.567094+00:00,913
E08000014,Sefton,North West,2020-04-27 16:41:58.567094+00:00,746
E08000019,Sheffield,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,1952
E06000051,Shropshire,West Midlands,2020-04-27 16:41:58.567094+00:00,424
E06000039,Slough,South East,2020-04-27 16:41:58.567094+00:00,361
E08000029,Solihull,West Midlands,2020-04-27 16:41:58.567094+00:00,538
E10000027,Somerset,South West,2020-04-27 16:41:58.567094+00:00,454
E06000025,South Gloucestershire,South West,2020-04-27 16:41:58.567094+00:00,333
E08000023,South Tyneside,North East,2020-04-27 16:41:58.567094+00:00,495
E06000045,Southampton,South East,2020-04-27 16:41:58.567094+00:00,439
E06000033,Southend-on-Sea,East of England,2020-04-27 16:41:58.567094+00:00,282
E09000028,Southwark,London,2020-04-27 16:41:58.567094+00:00,1160
E08000013,St. Helens,North West,2020-04-27 16:41:58.567094+00:00,596
E10000028,Staffordshire,West Midlands,2020-04-27 16:41:58.567094+00:00,1595
E08000007,Stockport,North West,2020-04-27 16:41:58.567094+00:00,765
E06000004,Stockton-on-Tees,North East,2020-04-27 16:41:58.567094+00:00,328
E06000021,Stoke-on-Trent,West Midlands,2020-04-27 16:41:58.567094+00:00,409
E10000029,Suffolk,East of England,2020-04-27 16:41:58.567094+00:00,936
E08000024,Sunderland,North East,2020-04-27 16:41:58.567094+00:00,1093
E10000030,Surrey,South East,2020-04-27 16:41:58.567094+00:00,2434
E09000029,Sutton,London,2020-04-27 16:41:58.567094+00:00,651
E06000030,Swindon,South West,2020-04-27 16:41:58.567094+00:00,347
E08000008,Tameside,North West,2020-04-27 16:41:58.567094+00:00,430
E06000020,Telford and Wrekin,West Midlands,2020-04-27 16:41:58.567094+00:00,225
E06000034,Thurrock,East of England,2020-04-27 16:41:58.567094+00:00,265
E06000027,Torbay,South West,2020-04-27 16:41:58.567094+00:00,199
E09000030,Tower Hamlets,London,2020-04-27 16:41:58.567094+00:00,591
E08000009,Trafford,North West,2020-04-27 16:41:58.567094+00:00,553
E08000036,Wakefield,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,478
E08000030,Walsall,West Midlands,2020-04-27 16:41:58.567094+00:00,836
E09000031,Waltham Forest,London,2020-04-27 16:41:58.567094+00:00,704
E09000032,Wandsworth,London,2020-04-27 16:41:58.567094+00:00,893
E06000007,Warrington,North West,2020-04-27 16:41:58.567094+00:00,558
E10000031,Warwickshire,West Midlands,2020-04-27 16:41:58.567094+00:00,1054
E06000037,West Berkshire,South East,2020-04-27 16:41:58.567094+00:00,300
E10000032,West Sussex,South East,2020-04-27 16:41:58.567094+00:00,1047
E09000033,Westminster,London,2020-04-27 16:41:58.567094+00:00,583
E08000010,Wigan,North West,2020-04-27 16:41:58.567094+00:00,580
E06000054,Wiltshire,South West,2020-04-27 16:41:58.567094+00:00,394
E06000040,Windsor and Maidenhead,South East,2020-04-27 16:41:58.567094+00:00,229
E08000015,Wirral,North West,2020-04-27 16:41:58.567094+00:00,944
E06000041,Wokingham,South East,2020-04-27 16:41:58.567094+00:00,347
E08000031,Wolverhampton,West Midlands,2020-04-27 16:41:58.567094+00:00,742
E10000034,Worcestershire,West Midlands,2020-04-27 16:41:58.567094+00:00,1047
E06000014,York,Yorkshire and The Humber,2020-04-27 16:41:58.567094+00:00,251
