Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-07-20 23:59:00+01:00,4812460,113257
N92000002,Northern Ireland,2021-07-20 23:59:00+01:00,141460,2164
S92000003,Scotland,2021-07-20 23:59:00+01:00,332455,7813
W92000004,Wales,2021-07-20 23:59:00+01:00,233227,5589
