Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2023-03-01 23:59:00+00:00,20605673,182830
S92000003,Scotland,2023-03-01 23:59:00+00:00,2154070,
W92000004,Wales,2023-03-01 23:59:00+00:00,897113,8288
