Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-09-14 23:59:00+01:00,14735,269,C
E06000002,Middlesbrough,North East,2021-09-14 23:59:00+01:00,22297,358,C
E06000003,Redcar and Cleveland,North East,2021-09-14 23:59:00+01:00,18494,326,C
E06000004,Stockton-on-Tees,North East,2021-09-14 23:59:00+01:00,27559,465,C
E06000005,Darlington,North East,2021-09-14 23:59:00+01:00,13716,259,C
E06000006,Halton,North West,2021-09-14 23:59:00+01:00,17752,282,C
E06000007,Warrington,North West,2021-09-14 23:59:00+01:00,28419,502,C
E06000008,Blackburn with Darwen,North West,2021-09-14 23:59:00+01:00,27765,441,C
E06000009,Blackpool,North West,2021-09-14 23:59:00+01:00,19053,455,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-09-14 23:59:00+01:00,35290,677,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-09-14 23:59:00+01:00,34354,805,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-09-14 23:59:00+01:00,19816,304,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-09-14 23:59:00+01:00,16525,316,C
E06000014,York,Yorkshire and The Humber,2021-09-14 23:59:00+01:00,21151,335,C
E06000015,Derby,East Midlands,2021-09-14 23:59:00+01:00,30727,683,C
E06000016,Leicester,East Midlands,2021-09-14 23:59:00+01:00,53835,836,C
E06000017,Rutland,East Midlands,2021-09-14 23:59:00+01:00,3026,66,C
E06000018,Nottingham,East Midlands,2021-09-14 23:59:00+01:00,47591,677,C
E06000019,"Herefordshire, County of",West Midlands,2021-09-14 23:59:00+01:00,12568,301,C
E06000020,Telford and Wrekin,West Midlands,2021-09-14 23:59:00+01:00,18914,273,C
E06000021,Stoke-on-Trent,West Midlands,2021-09-14 23:59:00+01:00,31975,757,C
E06000022,Bath and North East Somerset,South West,2021-09-14 23:59:00+01:00,17005,234,C
E06000023,"Bristol, City of",South West,2021-09-14 23:59:00+01:00,57691,517,C
E06000024,North Somerset,South West,2021-09-14 23:59:00+01:00,18695,325,C
E06000025,South Gloucestershire,South West,2021-09-14 23:59:00+01:00,29163,367,C
E06000026,Plymouth,South West,2021-09-14 23:59:00+01:00,23862,249,C
E06000027,Torbay,South West,2021-09-14 23:59:00+01:00,11508,176,C
E06000030,Swindon,South West,2021-09-14 23:59:00+01:00,20558,281,C
E06000031,Peterborough,East of England,2021-09-14 23:59:00+01:00,24403,351,C
E06000032,Luton,East of England,2021-09-14 23:59:00+01:00,29633,533,C
E06000033,Southend-on-Sea,East of England,2021-09-14 23:59:00+01:00,21104,612,C
E06000034,Thurrock,East of England,2021-09-14 23:59:00+01:00,23339,455,C
E06000035,Medway,South East,2021-09-14 23:59:00+01:00,34986,768,C
E06000036,Bracknell Forest,South East,2021-09-14 23:59:00+01:00,11758,170,C
E06000037,West Berkshire,South East,2021-09-14 23:59:00+01:00,11687,179,C
E06000038,Reading,South East,2021-09-14 23:59:00+01:00,17828,278,C
