Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2020-09-22 23:59:00+01:00,844,89,C
E06000002,Middlesbrough,North East,2020-09-22 23:59:00+01:00,1335,168,C
E06000003,Redcar and Cleveland,North East,2020-09-22 23:59:00+01:00,886,93,C
E06000004,Stockton-on-Tees,North East,2020-09-22 23:59:00+01:00,1262,119,C
E06000005,Darlington,North East,2020-09-22 23:59:00+01:00,717,70,C
E06000006,Halton,North West,2020-09-22 23:59:00+01:00,1114,104,C
E06000007,Warrington,North West,2020-09-22 23:59:00+01:00,2072,157,C
E06000008,Blackburn with Darwen,North West,2020-09-22 23:59:00+01:00,2453,89,C
E06000009,Blackpool,North West,2020-09-22 23:59:00+01:00,1292,131,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-09-22 23:59:00+01:00,1720,182,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,1903,238,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,291,35,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,885,89,C
E06000014,York,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,1161,105,C
E06000015,Derby,East Midlands,2020-09-22 23:59:00+01:00,1629,227,C
E06000016,Leicester,East Midlands,2020-09-22 23:59:00+01:00,6697,278,C
E06000017,Rutland,East Midlands,2020-09-22 23:59:00+01:00,129,13,C
E06000018,Nottingham,East Midlands,2020-09-22 23:59:00+01:00,1700,172,C
E06000019,"Herefordshire, County of",West Midlands,2020-09-22 23:59:00+01:00,997,98,C
E06000020,Telford and Wrekin,West Midlands,2020-09-22 23:59:00+01:00,786,77,C
E06000021,Stoke-on-Trent,West Midlands,2020-09-22 23:59:00+01:00,1966,151,C
E06000022,Bath and North East Somerset,South West,2020-09-22 23:59:00+01:00,495,44,C
E06000023,"Bristol, City of",South West,2020-09-22 23:59:00+01:00,1748,141,C
E06000024,North Somerset,South West,2020-09-22 23:59:00+01:00,1100,113,C
E06000025,South Gloucestershire,South West,2020-09-22 23:59:00+01:00,970,118,C
E06000026,Plymouth,South West,2020-09-22 23:59:00+01:00,886,78,C
E06000027,Torbay,South West,2020-09-22 23:59:00+01:00,334,47,C
E06000030,Swindon,South West,2020-09-22 23:59:00+01:00,1360,107,C
E06000031,Peterborough,East of England,2020-09-22 23:59:00+01:00,1772,91,C
E06000032,Luton,East of England,2020-09-22 23:59:00+01:00,1960,185,C
E06000033,Southend-on-Sea,East of England,2020-09-22 23:59:00+01:00,848,163,C
E06000034,Thurrock,East of England,2020-09-22 23:59:00+01:00,683,127,C
E06000035,Medway,South East,2020-09-22 23:59:00+01:00,1204,171,C
E06000036,Bracknell Forest,South East,2020-09-22 23:59:00+01:00,489,53,C
E06000037,West Berkshire,South East,2020-09-22 23:59:00+01:00,576,70,C
E06000038,Reading,South East,2020-09-22 23:59:00+01:00,934,111,C
E06000039,Slough,South East,2020-09-22 23:59:00+01:00,875,87,C
E06000040,Windsor and Maidenhead,South East,2020-09-22 23:59:00+01:00,634,75,C
E06000041,Wokingham,South East,2020-09-22 23:59:00+01:00,699,90,C
E06000042,Milton Keynes,South East,2020-09-22 23:59:00+01:00,1103,106,C
E06000043,Brighton and Hove,South East,2020-09-22 23:59:00+01:00,1025,102,C
E06000044,Portsmouth,South East,2020-09-22 23:59:00+01:00,638,77,C
E06000045,Southampton,South East,2020-09-22 23:59:00+01:00,1104,123,C
E06000046,Isle of Wight,South East,2020-09-22 23:59:00+01:00,455,74,C
E06000047,County Durham,North East,2020-09-22 23:59:00+01:00,4316,498,C
E06000049,Cheshire East,North West,2020-09-22 23:59:00+01:00,2730,368,C
E06000050,Cheshire West and Chester,North West,2020-09-22 23:59:00+01:00,2478,311,C
E06000051,Shropshire,West Midlands,2020-09-22 23:59:00+01:00,1675,190,C
E06000052,Cornwall and Isles of Scilly,South West,2020-09-22 23:59:00+01:00,1191,143,C
E06000054,Wiltshire,South West,2020-09-22 23:59:00+01:00,1585,210,C
E06000055,Bedford,East of England,2020-09-22 23:59:00+01:00,1582,171,C
E06000056,Central Bedfordshire,East of England,2020-09-22 23:59:00+01:00,1491,231,C
E06000057,Northumberland,North East,2020-09-22 23:59:00+01:00,2186,215,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-09-22 23:59:00+01:00,1113,114,C
E06000059,Dorset,South West,2020-09-22 23:59:00+01:00,748,100,C
E08000001,Bolton,North West,2020-09-22 23:59:00+01:00,4157,301,C
E08000002,Bury,North West,2020-09-22 23:59:00+01:00,2280,207,C
E08000003,Manchester,North West,2020-09-22 23:59:00+01:00,6114,367,C
E08000004,Oldham,North West,2020-09-22 23:59:00+01:00,3779,212,C
E08000005,Rochdale,North West,2020-09-22 23:59:00+01:00,2986,220,C
E08000006,Salford,North West,2020-09-22 23:59:00+01:00,2674,268,C
E08000007,Stockport,North West,2020-09-22 23:59:00+01:00,2444,280,C
E08000008,Tameside,North West,2020-09-22 23:59:00+01:00,2685,308,C
E08000009,Trafford,North West,2020-09-22 23:59:00+01:00,2074,206,C
E08000010,Wigan,North West,2020-09-22 23:59:00+01:00,2993,310,C
E08000011,Knowsley,North West,2020-09-22 23:59:00+01:00,1616,133,C
E08000012,Liverpool,North West,2020-09-22 23:59:00+01:00,4647,381,C
E08000013,St. Helens,North West,2020-09-22 23:59:00+01:00,1806,145,C
E08000014,Sefton,North West,2020-09-22 23:59:00+01:00,2288,224,C
E08000015,Wirral,North West,2020-09-22 23:59:00+01:00,3220,308,C
E08000016,Barnsley,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,2370,224,C
E08000017,Doncaster,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,2337,222,C
E08000018,Rotherham,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,2512,273,C
E08000019,Sheffield,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,5582,420,C
E08000021,Newcastle upon Tyne,North East,2020-09-22 23:59:00+01:00,2678,174,C
E08000022,North Tyneside,North East,2020-09-22 23:59:00+01:00,1403,109,C
E08000023,South Tyneside,North East,2020-09-22 23:59:00+01:00,1615,146,C
E08000024,Sunderland,North East,2020-09-22 23:59:00+01:00,2757,270,C
E08000025,Birmingham,West Midlands,2020-09-22 23:59:00+01:00,10028,975,C
E08000026,Coventry,West Midlands,2020-09-22 23:59:00+01:00,2161,210,C
E08000027,Dudley,West Midlands,2020-09-22 23:59:00+01:00,1749,251,C
E08000028,Sandwell,West Midlands,2020-09-22 23:59:00+01:00,2902,318,C
E08000029,Solihull,West Midlands,2020-09-22 23:59:00+01:00,1487,198,C
E08000030,Walsall,West Midlands,2020-09-22 23:59:00+01:00,2090,300,C
E08000031,Wolverhampton,West Midlands,2020-09-22 23:59:00+01:00,2092,245,C
E08000032,Bradford,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,8071,417,C
E08000033,Calderdale,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,1573,105,C
E08000034,Kirklees,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,3986,263,C
E08000035,Leeds,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,6562,461,C
E08000036,Wakefield,Yorkshire and The Humber,2020-09-22 23:59:00+01:00,2498,260,C
E08000037,Gateshead,North East,2020-09-22 23:59:00+01:00,1961,190,C
E09000002,Barking and Dagenham,London,2020-09-22 23:59:00+01:00,1106,111,C
E09000003,Barnet,London,2020-09-22 23:59:00+01:00,2165,315,C
E09000004,Bexley,London,2020-09-22 23:59:00+01:00,1299,185,C
E09000005,Brent,London,2020-09-22 23:59:00+01:00,2168,385,C
E09000006,Bromley,London,2020-09-22 23:59:00+01:00,1809,248,C
