Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-02-13 23:59:00+00:00,3528695,103106
N92000002,Northern Ireland,2021-02-13 23:59:00+00:00,108737,1985
S92000003,Scotland,2021-02-13 23:59:00+00:00,190913,6711
W92000004,Wales,2021-02-13 23:59:00+00:00,198761,5106
