Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-08-01 13:15:50.802710+00:00,761
E09000003,Barnet,London,2020-08-01 13:15:50.802710+00:00,1677
E08000025,Birmingham,West Midlands,2020-08-01 13:15:50.802710+00:00,5254
E08000001,Bolton,North West,2020-08-01 13:15:50.802710+00:00,1993
E09000005,Brent,London,2020-08-01 13:15:50.802710+00:00,1804
E09000007,Camden,London,2020-08-01 13:15:50.802710+00:00,721
E06000056,Central Bedfordshire,East of England,2020-08-01 13:15:50.802710+00:00,1276
E06000050,Cheshire West and Chester,North West,2020-08-01 13:15:50.802710+00:00,2043
E06000005,Darlington,North East,2020-08-01 13:15:50.802710+00:00,609
E09000009,Ealing,London,2020-08-01 13:15:50.802710+00:00,1613
E09000015,Harrow,London,2020-08-01 13:15:50.802710+00:00,1323
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-08-01 13:15:50.802710+00:00,1576
E10000017,Lancashire,North West,2020-08-01 13:15:50.802710+00:00,7142
E08000035,Leeds,Yorkshire and The Humber,2020-08-01 13:15:50.802710+00:00,3851
E09000023,Lewisham,London,2020-08-01 13:15:50.802710+00:00,1242
E08000012,Liverpool,North West,2020-08-01 13:15:50.802710+00:00,2560
E06000002,Middlesbrough,North East,2020-08-01 13:15:50.802710+00:00,972
E06000042,Milton Keynes,South East,2020-08-01 13:15:50.802710+00:00,879
E10000023,North Yorkshire,Yorkshire and The Humber,2020-08-01 13:15:50.802710+00:00,2575
E06000018,Nottingham,East Midlands,2020-08-01 13:15:50.802710+00:00,1223
E06000026,Plymouth,South West,2020-08-01 13:15:50.802710+00:00,677
E06000038,Reading,South East,2020-08-01 13:15:50.802710+00:00,803
E08000006,Salford,North West,2020-08-01 13:15:50.802710+00:00,1462
E08000014,Sefton,North West,2020-08-01 13:15:50.802710+00:00,1570
E06000051,Shropshire,West Midlands,2020-08-01 13:15:50.802710+00:00,1438
E06000039,Slough,South East,2020-08-01 13:15:50.802710+00:00,669
E10000027,Somerset,South West,2020-08-01 13:15:50.802710+00:00,1311
E08000007,Stockport,North West,2020-08-01 13:15:50.802710+00:00,1748
E06000004,Stockton-on-Tees,North East,2020-08-01 13:15:50.802710+00:00,984
E08000024,Sunderland,North East,2020-08-01 13:15:50.802710+00:00,1785
E06000007,Warrington,North West,2020-08-01 13:15:50.802710+00:00,1343
E10000032,West Sussex,South East,2020-08-01 13:15:50.802710+00:00,2803
E06000054,Wiltshire,South West,2020-08-01 13:15:50.802710+00:00,1301
E06000040,Windsor and Maidenhead,South East,2020-08-01 13:15:50.802710+00:00,420
E08000015,Wirral,North West,2020-08-01 13:15:50.802710+00:00,2067
E06000055,Bedford,East of England,2020-08-01 13:15:50.802710+00:00,1354
