Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-10-15 23:59:00+01:00,572667,38404
N92000002,Northern Ireland,2020-10-15 23:59:00+01:00,23878,606
S92000003,Scotland,2020-10-15 23:59:00+01:00,44036,2585
W92000004,Wales,2020-10-15 23:59:00+01:00,33041,1698
