Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2023-05-10 23:59:00+01:00,20805557,190609
S92000003,Scotland,2023-05-10 23:59:00+01:00,2172700,
W92000004,Wales,2023-05-10 23:59:00+01:00,901398,8418
