Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-12-16 23:59:00+00:00,1642110,57284
N92000002,Northern Ireland,2020-12-16 23:59:00+00:00,59631,1143
S92000003,Scotland,2020-12-16 23:59:00+00:00,108438,4173
W92000004,Wales,2020-12-16 23:59:00+00:00,103098,2920
