Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-07-24 23:59:00+01:00,4947127,113508
N92000002,Northern Ireland,2021-07-24 23:59:00+01:00,147720,2168
S92000003,Scotland,2021-07-24 23:59:00+01:00,338778,7859
W92000004,Wales,2021-07-24 23:59:00+01:00,235635,5595
