Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-09-03 23:59:00+01:00,293925,36872
N92000002,Northern Ireland,2020-09-03 23:59:00+01:00,7442,563
S92000003,Scotland,2020-09-03 23:59:00+01:00,20889,2496
W92000004,Wales,2020-09-03 23:59:00+01:00,18155,1596
