Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2020-09-28 23:59:00+01:00,935,89,C
E06000002,Middlesbrough,North East,2020-09-28 23:59:00+01:00,1471,169,C
E06000003,Redcar and Cleveland,North East,2020-09-28 23:59:00+01:00,961,93,C
E06000004,Stockton-on-Tees,North East,2020-09-28 23:59:00+01:00,1426,120,C
E06000005,Darlington,North East,2020-09-28 23:59:00+01:00,807,70,C
E06000006,Halton,North West,2020-09-28 23:59:00+01:00,1380,106,C
E06000007,Warrington,North West,2020-09-28 23:59:00+01:00,2381,158,C
E06000008,Blackburn with Darwen,North West,2020-09-28 23:59:00+01:00,2651,92,C
E06000009,Blackpool,North West,2020-09-28 23:59:00+01:00,1374,132,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-09-28 23:59:00+01:00,1773,183,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,2032,238,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,332,35,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,946,89,C
E06000014,York,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,1272,105,C
E06000015,Derby,East Midlands,2020-09-28 23:59:00+01:00,1706,227,C
E06000016,Leicester,East Midlands,2020-09-28 23:59:00+01:00,6993,280,C
E06000017,Rutland,East Midlands,2020-09-28 23:59:00+01:00,139,13,C
E06000018,Nottingham,East Midlands,2020-09-28 23:59:00+01:00,1902,173,C
E06000019,"Herefordshire, County of",West Midlands,2020-09-28 23:59:00+01:00,1017,99,C
E06000020,Telford and Wrekin,West Midlands,2020-09-28 23:59:00+01:00,838,77,C
E06000021,Stoke-on-Trent,West Midlands,2020-09-28 23:59:00+01:00,2065,151,C
E06000022,Bath and North East Somerset,South West,2020-09-28 23:59:00+01:00,539,45,C
E06000023,"Bristol, City of",South West,2020-09-28 23:59:00+01:00,1836,142,C
E06000024,North Somerset,South West,2020-09-28 23:59:00+01:00,1135,115,C
E06000025,South Gloucestershire,South West,2020-09-28 23:59:00+01:00,1016,118,C
E06000026,Plymouth,South West,2020-09-28 23:59:00+01:00,927,79,C
E06000027,Torbay,South West,2020-09-28 23:59:00+01:00,350,47,C
E06000030,Swindon,South West,2020-09-28 23:59:00+01:00,1387,107,C
E06000031,Peterborough,East of England,2020-09-28 23:59:00+01:00,1823,92,C
E06000032,Luton,East of England,2020-09-28 23:59:00+01:00,2080,185,C
E06000033,Southend-on-Sea,East of England,2020-09-28 23:59:00+01:00,894,163,C
E06000034,Thurrock,East of England,2020-09-28 23:59:00+01:00,720,127,C
E06000035,Medway,South East,2020-09-28 23:59:00+01:00,1234,171,C
E06000036,Bracknell Forest,South East,2020-09-28 23:59:00+01:00,510,53,C
E06000037,West Berkshire,South East,2020-09-28 23:59:00+01:00,604,70,C
E06000038,Reading,South East,2020-09-28 23:59:00+01:00,968,111,C
E06000039,Slough,South East,2020-09-28 23:59:00+01:00,964,88,C
E06000040,Windsor and Maidenhead,South East,2020-09-28 23:59:00+01:00,667,75,C
E06000041,Wokingham,South East,2020-09-28 23:59:00+01:00,740,91,C
E06000042,Milton Keynes,South East,2020-09-28 23:59:00+01:00,1150,106,C
E06000043,Brighton and Hove,South East,2020-09-28 23:59:00+01:00,1067,102,C
E06000044,Portsmouth,South East,2020-09-28 23:59:00+01:00,688,77,C
E06000045,Southampton,South East,2020-09-28 23:59:00+01:00,1141,123,C
E06000046,Isle of Wight,South East,2020-09-28 23:59:00+01:00,460,74,C
E06000047,County Durham,North East,2020-09-28 23:59:00+01:00,4735,499,C
E06000049,Cheshire East,North West,2020-09-28 23:59:00+01:00,2916,367,C
E06000050,Cheshire West and Chester,North West,2020-09-28 23:59:00+01:00,2679,311,C
E06000051,Shropshire,West Midlands,2020-09-28 23:59:00+01:00,1768,188,C
E06000052,Cornwall and Isles of Scilly,South West,2020-09-28 23:59:00+01:00,1363,144,C
E06000054,Wiltshire,South West,2020-09-28 23:59:00+01:00,1641,210,C
E06000055,Bedford,East of England,2020-09-28 23:59:00+01:00,1647,170,C
E06000056,Central Bedfordshire,East of England,2020-09-28 23:59:00+01:00,1554,231,C
E06000057,Northumberland,North East,2020-09-28 23:59:00+01:00,2576,217,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-09-28 23:59:00+01:00,1208,114,C
E06000059,Dorset,South West,2020-09-28 23:59:00+01:00,777,100,C
E08000001,Bolton,North West,2020-09-28 23:59:00+01:00,4690,303,C
E08000002,Bury,North West,2020-09-28 23:59:00+01:00,2600,207,C
E08000003,Manchester,North West,2020-09-28 23:59:00+01:00,7249,371,C
E08000004,Oldham,North West,2020-09-28 23:59:00+01:00,4182,212,C
E08000005,Rochdale,North West,2020-09-28 23:59:00+01:00,3302,220,C
E08000006,Salford,North West,2020-09-28 23:59:00+01:00,3036,272,C
E08000007,Stockport,North West,2020-09-28 23:59:00+01:00,2693,281,C
E08000008,Tameside,North West,2020-09-28 23:59:00+01:00,2992,317,C
E08000009,Trafford,North West,2020-09-28 23:59:00+01:00,2324,207,C
E08000010,Wigan,North West,2020-09-28 23:59:00+01:00,3435,311,C
E08000011,Knowsley,North West,2020-09-28 23:59:00+01:00,2007,133,C
E08000012,Liverpool,North West,2020-09-28 23:59:00+01:00,5924,387,C
E08000013,St. Helens,North West,2020-09-28 23:59:00+01:00,2162,145,C
E08000014,Sefton,North West,2020-09-28 23:59:00+01:00,2766,227,C
E08000015,Wirral,North West,2020-09-28 23:59:00+01:00,3749,309,C
E08000016,Barnsley,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,2479,224,C
E08000017,Doncaster,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,2477,223,C
E08000018,Rotherham,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,2735,273,C
E08000019,Sheffield,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,6100,421,C
E08000021,Newcastle upon Tyne,North East,2020-09-28 23:59:00+01:00,3317,174,C
E08000022,North Tyneside,North East,2020-09-28 23:59:00+01:00,1630,110,C
E08000023,South Tyneside,North East,2020-09-28 23:59:00+01:00,1847,154,C
E08000024,Sunderland,North East,2020-09-28 23:59:00+01:00,3196,271,C
E08000025,Birmingham,West Midlands,2020-09-28 23:59:00+01:00,11282,991,C
E08000026,Coventry,West Midlands,2020-09-28 23:59:00+01:00,2376,210,C
E08000027,Dudley,West Midlands,2020-09-28 23:59:00+01:00,1882,252,C
E08000028,Sandwell,West Midlands,2020-09-28 23:59:00+01:00,3182,321,C
E08000029,Solihull,West Midlands,2020-09-28 23:59:00+01:00,1629,198,C
E08000030,Walsall,West Midlands,2020-09-28 23:59:00+01:00,2254,301,C
E08000031,Wolverhampton,West Midlands,2020-09-28 23:59:00+01:00,2244,245,C
E08000032,Bradford,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,8839,422,C
E08000033,Calderdale,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,1737,106,C
E08000034,Kirklees,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,4384,266,C
E08000035,Leeds,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,7534,463,C
E08000036,Wakefield,Yorkshire and The Humber,2020-09-28 23:59:00+01:00,2733,261,C
E08000037,Gateshead,North East,2020-09-28 23:59:00+01:00,2196,191,C
E09000002,Barking and Dagenham,London,2020-09-28 23:59:00+01:00,1216,114,C
E09000003,Barnet,London,2020-09-28 23:59:00+01:00,2307,315,C
E09000004,Bexley,London,2020-09-28 23:59:00+01:00,1343,186,C
E09000005,Brent,London,2020-09-28 23:59:00+01:00,2312,386,C
E09000006,Bromley,London,2020-09-28 23:59:00+01:00,1874,249,C
E09000007,Camden,London,2020-09-28 23:59:00+01:00,1053,121,C
E09000008,Croydon,London,2020-09-28 23:59:00+01:00,2278,363,C
E09000009,Ealing,London,2020-09-28 23:59:00+01:00,2238,258,C
E09000010,Enfield,London,2020-09-28 23:59:00+01:00,1747,243,C
E09000011,Greenwich,London,2020-09-28 23:59:00+01:00,1296,176,C
E09000012,Hackney and City of London,London,2020-09-28 23:59:00+01:00,1506,168,C
E09000013,Hammersmith and Fulham,London,2020-09-28 23:59:00+01:00,1138,112,C
E09000014,Haringey,London,2020-09-28 23:59:00+01:00,1219,171,C
E09000015,Harrow,London,2020-09-28 23:59:00+01:00,1740,295,C
E09000016,Havering,London,2020-09-28 23:59:00+01:00,1486,220,C
E09000017,Hillingdon,London,2020-09-28 23:59:00+01:00,1690,212,C
E09000018,Hounslow,London,2020-09-28 23:59:00+01:00,1693,189,C
E09000019,Islington,London,2020-09-28 23:59:00+01:00,903,112,C
E09000020,Kensington and Chelsea,London,2020-09-28 23:59:00+01:00,851,92,C
E09000021,Kingston upon Thames,London,2020-09-28 23:59:00+01:00,976,116,C
E09000022,Lambeth,London,2020-09-28 23:59:00+01:00,1914,242,C
E09000023,Lewisham,London,2020-09-28 23:59:00+01:00,1585,223,C
E09000024,Merton,London,2020-09-28 23:59:00+01:00,1173,166,C
E09000025,Newham,London,2020-09-28 23:59:00+01:00,2005,213,C
E09000026,Redbridge,London,2020-09-28 23:59:00+01:00,1884,225,C
E09000027,Richmond upon Thames,London,2020-09-28 23:59:00+01:00,817,111,C
E09000028,Southwark,London,2020-09-28 23:59:00+01:00,1980,167,C
E09000029,Sutton,London,2020-09-28 23:59:00+01:00,1213,139,C
E09000030,Tower Hamlets,London,2020-09-28 23:59:00+01:00,1456,123,C
E09000031,Waltham Forest,London,2020-09-28 23:59:00+01:00,1495,194,C
E09000032,Wandsworth,London,2020-09-28 23:59:00+01:00,1758,177,C
E09000033,Westminster,London,2020-09-28 23:59:00+01:00,1187,132,C
E10000002,Buckinghamshire,South East,2020-09-28 23:59:00+01:00,2283,258,C
E10000003,Cambridgeshire,East of England,2020-09-28 23:59:00+01:00,2749,299,C
E10000006,Cumbria,North West,2020-09-28 23:59:00+01:00,3532,404,C
E10000007,Derbyshire,East Midlands,2020-09-28 23:59:00+01:00,4521,574,C
E10000008,Devon,South West,2020-09-28 23:59:00+01:00,1668,153,C
E10000011,East Sussex,South East,2020-09-28 23:59:00+01:00,1960,235,C
E10000012,Essex,East of England,2020-09-28 23:59:00+01:00,6924,1165,C
E10000013,Gloucestershire,South West,2020-09-28 23:59:00+01:00,2316,388,C
E10000014,Hampshire,South East,2020-09-28 23:59:00+01:00,5985,726,C
