Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-23 13:14:16.160942+00:00,495
E09000003,Barnet,London,2020-05-23 13:14:16.160942+00:00,1283
E08000016,Barnsley,Yorkshire and The Humber,2020-05-23 13:14:16.160942+00:00,905
E06000022,Bath and North East Somerset,South West,2020-05-23 13:14:16.160942+00:00,230
E06000055,Bedford,East of England,2020-05-23 13:14:16.160942+00:00,610
E09000004,Bexley,London,2020-05-23 13:14:16.160942+00:00,704
E08000025,Birmingham,West Midlands,2020-05-23 13:14:16.160942+00:00,3393
E06000008,Blackburn with Darwen,North West,2020-05-23 13:14:16.160942+00:00,402
E06000009,Blackpool,North West,2020-05-23 13:14:16.160942+00:00,590
E08000001,Bolton,North West,2020-05-23 13:14:16.160942+00:00,993
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-23 13:14:16.160942+00:00,473
E06000036,Bracknell Forest,South East,2020-05-23 13:14:16.160942+00:00,249
E08000032,Bradford,Yorkshire and The Humber,2020-05-23 13:14:16.160942+00:00,1266
E09000005,Brent,London,2020-05-23 13:14:16.160942+00:00,1460
E06000043,Brighton and Hove,South East,2020-05-23 13:14:16.160942+00:00,417
E06000023,"Bristol, City of",South West,2020-05-23 13:14:16.160942+00:00,693
E09000006,Bromley,London,2020-05-23 13:14:16.160942+00:00,1269
E10000002,Buckinghamshire,South East,2020-05-23 13:14:16.160942+00:00,977
E08000002,Bury,North West,2020-05-23 13:14:16.160942+00:00,717
E08000033,Calderdale,Yorkshire and The Humber,2020-05-23 13:14:16.160942+00:00,290
E10000003,Cambridgeshire,East of England,2020-05-23 13:14:16.160942+00:00,1119
E09000007,Camden,London,2020-05-23 13:14:16.160942+00:00,625
E06000056,Central Bedfordshire,East of England,2020-05-23 13:14:16.160942+00:00,619
E06000049,Cheshire East,North West,2020-05-23 13:14:16.160942+00:00,1170
E06000050,Cheshire West and Chester,North West,2020-05-23 13:14:16.160942+00:00,1073
E09000001,City of London,London,2020-05-23 13:14:16.160942+00:00,17
E06000052,Cornwall and Isles of Scilly,South West,2020-05-23 13:14:16.160942+00:00,573
E06000047,County Durham,North East,2020-05-23 13:14:16.160942+00:00,1930
E08000026,Coventry,West Midlands,2020-05-23 13:14:16.160942+00:00,798
E09000008,Croydon,London,2020-05-23 13:14:16.160942+00:00,1496
E10000006,Cumbria,North West,2020-05-23 13:14:16.160942+00:00,2176
E06000005,Darlington,North East,2020-05-23 13:14:16.160942+00:00,366
E06000015,Derby,East Midlands,2020-05-23 13:14:16.160942+00:00,574
E10000007,Derbyshire,East Midlands,2020-05-23 13:14:16.160942+00:00,1643
E10000008,Devon,South West,2020-05-23 13:14:16.160942+00:00,808
E08000017,Doncaster,Yorkshire and The Humber,2020-05-23 13:14:16.160942+00:00,741
E06000059,Dorset,South West,2020-05-23 13:14:16.160942+00:00,358
E08000027,Dudley,West Midlands,2020-05-23 13:14:16.160942+00:00,936
E09000009,Ealing,London,2020-05-23 13:14:16.160942+00:00,1191
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-23 13:14:16.160942+00:00,875
E10000011,East Sussex,South East,2020-05-23 13:14:16.160942+00:00,675
E09000010,Enfield,London,2020-05-23 13:14:16.160942+00:00,880
