Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-10-07 23:59:00+01:00,465704,37753
N92000002,Northern Ireland,2020-10-07 23:59:00+01:00,16187,586
S92000003,Scotland,2020-10-07 23:59:00+01:00,34760,2533
W92000004,Wales,2020-10-07 23:59:00+01:00,27624,1643
