Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-04 13:01:39.106888+00:00,461
E09000003,Barnet,London,2020-05-04 13:01:39.106888+00:00,1219
E08000016,Barnsley,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,688
E06000022,Bath and North East Somerset,South West,2020-05-04 13:01:39.106888+00:00,215
E06000055,Bedford,East of England,2020-05-04 13:01:39.106888+00:00,456
E09000004,Bexley,London,2020-05-04 13:01:39.106888+00:00,638
E08000025,Birmingham,West Midlands,2020-05-04 13:01:39.106888+00:00,2928
E06000008,Blackburn with Darwen,North West,2020-05-04 13:01:39.106888+00:00,337
E06000009,Blackpool,North West,2020-05-04 13:01:39.106888+00:00,469
E08000001,Bolton,North West,2020-05-04 13:01:39.106888+00:00,819
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-04 13:01:39.106888+00:00,415
E06000036,Bracknell Forest,South East,2020-05-04 13:01:39.106888+00:00,218
E08000032,Bradford,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,970
E09000005,Brent,London,2020-05-04 13:01:39.106888+00:00,1364
E06000043,Brighton and Hove,South East,2020-05-04 13:01:39.106888+00:00,384
E06000023,"Bristol, City of",South West,2020-05-04 13:01:39.106888+00:00,634
E09000006,Bromley,London,2020-05-04 13:01:39.106888+00:00,1092
E10000002,Buckinghamshire,South East,2020-05-04 13:01:39.106888+00:00,845
E08000002,Bury,North West,2020-05-04 13:01:39.106888+00:00,553
E08000033,Calderdale,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,255
E10000003,Cambridgeshire,East of England,2020-05-04 13:01:39.106888+00:00,807
E09000007,Camden,London,2020-05-04 13:01:39.106888+00:00,585
E06000056,Central Bedfordshire,East of England,2020-05-04 13:01:39.106888+00:00,512
E06000049,Cheshire East,North West,2020-05-04 13:01:39.106888+00:00,925
E06000050,Cheshire West and Chester,North West,2020-05-04 13:01:39.106888+00:00,859
E09000001,City of London,London,2020-05-04 13:01:39.106888+00:00,16
E06000052,Cornwall and Isles of Scilly,South West,2020-05-04 13:01:39.106888+00:00,512
E06000047,County Durham,North East,2020-05-04 13:01:39.106888+00:00,1532
E08000026,Coventry,West Midlands,2020-05-04 13:01:39.106888+00:00,684
E09000008,Croydon,London,2020-05-04 13:01:39.106888+00:00,1394
E10000006,Cumbria,North West,2020-05-04 13:01:39.106888+00:00,1988
E06000005,Darlington,North East,2020-05-04 13:01:39.106888+00:00,301
E06000015,Derby,East Midlands,2020-05-04 13:01:39.106888+00:00,504
E10000007,Derbyshire,East Midlands,2020-05-04 13:01:39.106888+00:00,1331
E10000008,Devon,South West,2020-05-04 13:01:39.106888+00:00,733
E08000017,Doncaster,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,498
E06000059,Dorset,South West,2020-05-04 13:01:39.106888+00:00,328
E08000027,Dudley,West Midlands,2020-05-04 13:01:39.106888+00:00,825
E09000009,Ealing,London,2020-05-04 13:01:39.106888+00:00,1080
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,619
E10000011,East Sussex,South East,2020-05-04 13:01:39.106888+00:00,602
E09000010,Enfield,London,2020-05-04 13:01:39.106888+00:00,841
E10000012,Essex,East of England,2020-05-04 13:01:39.106888+00:00,2664
E08000037,Gateshead,North East,2020-05-04 13:01:39.106888+00:00,878
E10000013,Gloucestershire,South West,2020-05-04 13:01:39.106888+00:00,1243
E09000011,Greenwich,London,2020-05-04 13:01:39.106888+00:00,646
E09000012,Hackney,London,2020-05-04 13:01:39.106888+00:00,611
E06000006,Halton,North West,2020-05-04 13:01:39.106888+00:00,333
E09000013,Hammersmith and Fulham,London,2020-05-04 13:01:39.106888+00:00,617
E10000014,Hampshire,South East,2020-05-04 13:01:39.106888+00:00,2887
E09000014,Haringey,London,2020-05-04 13:01:39.106888+00:00,552
E09000015,Harrow,London,2020-05-04 13:01:39.106888+00:00,945
E06000001,Hartlepool,North East,2020-05-04 13:01:39.106888+00:00,201
E09000016,Havering,London,2020-05-04 13:01:39.106888+00:00,654
E06000019,"Herefordshire, County of",West Midlands,2020-05-04 13:01:39.106888+00:00,320
E10000015,Hertfordshire,East of England,2020-05-04 13:01:39.106888+00:00,2379
E09000017,Hillingdon,London,2020-05-04 13:01:39.106888+00:00,735
E09000018,Hounslow,London,2020-05-04 13:01:39.106888+00:00,663
E06000046,Isle of Wight,South East,2020-05-04 13:01:39.106888+00:00,143
E09000019,Islington,London,2020-05-04 13:01:39.106888+00:00,419
E09000020,Kensington and Chelsea,London,2020-05-04 13:01:39.106888+00:00,463
E10000016,Kent,South East,2020-05-04 13:01:39.106888+00:00,3481
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,475
E09000021,Kingston upon Thames,London,2020-05-04 13:01:39.106888+00:00,459
E08000034,Kirklees,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,595
E08000011,Knowsley,North West,2020-05-04 13:01:39.106888+00:00,578
E09000022,Lambeth,London,2020-05-04 13:01:39.106888+00:00,1151
E10000017,Lancashire,North West,2020-05-04 13:01:39.106888+00:00,2920
E08000035,Leeds,Yorkshire and The Humber,2020-05-04 13:01:39.106888+00:00,1479
