Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2022-01-06 23:59:00+00:00,22459,294,
E06000002,Middlesbrough,North East,2022-01-06 23:59:00+00:00,34823,398,
E06000003,Redcar and Cleveland,North East,2022-01-06 23:59:00+00:00,31810,360,
E06000004,Stockton-on-Tees,North East,2022-01-06 23:59:00+00:00,46943,518,
E06000005,Darlington,North East,2022-01-06 23:59:00+00:00,23759,296,
E06000006,Halton,North West,2022-01-06 23:59:00+00:00,33212,319,
E06000007,Warrington,North West,2022-01-06 23:59:00+00:00,52121,543,
E06000008,Blackburn with Darwen,North West,2022-01-06 23:59:00+00:00,40141,475,
E06000009,Blackpool,North West,2022-01-06 23:59:00+00:00,32457,517,
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2022-01-06 23:59:00+00:00,58559,748,
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2022-01-06 23:59:00+00:00,66394,888,
E06000012,North East Lincolnshire,Yorkshire and The Humber,2022-01-06 23:59:00+00:00,34782,343,
E06000013,North Lincolnshire,Yorkshire and The Humber,2022-01-06 23:59:00+00:00,33291,344,
E06000014,York,Yorkshire and The Humber,2022-01-06 23:59:00+00:00,39704,373,
E06000015,Derby,East Midlands,2022-01-06 23:59:00+00:00,56052,745,
E06000016,Leicester,East Midlands,2022-01-06 23:59:00+00:00,84575,927,
E06000017,Rutland,East Midlands,2022-01-06 23:59:00+00:00,7044,72,
E06000018,Nottingham,East Midlands,2022-01-06 23:59:00+00:00,77352,768,
E06000019,"Herefordshire, County of",West Midlands,2022-01-06 23:59:00+00:00,29178,333,
E06000020,Telford and Wrekin,West Midlands,2022-01-06 23:59:00+00:00,38241,305,
E06000021,Stoke-on-Trent,West Midlands,2022-01-06 23:59:00+00:00,56798,829,
E06000022,Bath and North East Somerset,South West,2022-01-06 23:59:00+00:00,37017,266,
E06000023,"Bristol, City of",South West,2022-01-06 23:59:00+00:00,103021,608,
E06000024,North Somerset,South West,2022-01-06 23:59:00+00:00,38273,367,
E06000025,South Gloucestershire,South West,2022-01-06 23:59:00+00:00,57878,411,
E06000026,Plymouth,South West,2022-01-06 23:59:00+00:00,50951,304,
E06000027,Torbay,South West,2022-01-06 23:59:00+00:00,23634,220,
E06000030,Swindon,South West,2022-01-06 23:59:00+00:00,43528,328,
