Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-04-23 23:59:00+01:00,3845537,112054
N92000002,Northern Ireland,2021-04-23 23:59:00+01:00,119559,2141
S92000003,Scotland,2021-04-23 23:59:00+01:00,224851,7647
W92000004,Wales,2021-04-23 23:59:00+01:00,211162,5543
