Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-06-09 13:31:12.578024+00:00,501
E09000003,Barnet,London,2020-06-09 13:31:12.578024+00:00,1305
E08000025,Birmingham,West Midlands,2020-06-09 13:31:12.578024+00:00,3284
E08000001,Bolton,North West,2020-06-09 13:31:12.578024+00:00,1038
E09000005,Brent,London,2020-06-09 13:31:12.578024+00:00,1485
E09000007,Camden,London,2020-06-09 13:31:12.578024+00:00,633
E06000056,Central Bedfordshire,East of England,2020-06-09 13:31:12.578024+00:00,681
E06000050,Cheshire West and Chester,North West,2020-06-09 13:31:12.578024+00:00,1191
E06000005,Darlington,North East,2020-06-09 13:31:12.578024+00:00,399
E09000009,Ealing,London,2020-06-09 13:31:12.578024+00:00,1213
E09000015,Harrow,London,2020-06-09 13:31:12.578024+00:00,1040
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,754
E10000017,Lancashire,North West,2020-06-09 13:31:12.578024+00:00,3739
E08000035,Leeds,Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,1862
E09000023,Lewisham,London,2020-06-09 13:31:12.578024+00:00,993
E08000012,Liverpool,North West,2020-06-09 13:31:12.578024+00:00,1639
E06000002,Middlesbrough,North East,2020-06-09 13:31:12.578024+00:00,687
E06000042,Milton Keynes,South East,2020-06-09 13:31:12.578024+00:00,512
E10000023,North Yorkshire,Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,1327
E06000018,Nottingham,East Midlands,2020-06-09 13:31:12.578024+00:00,617
E06000026,Plymouth,South West,2020-06-09 13:31:12.578024+00:00,365
E06000038,Reading,South East,2020-06-09 13:31:12.578024+00:00,591
E08000006,Salford,North West,2020-06-09 13:31:12.578024+00:00,955
E08000014,Sefton,North West,2020-06-09 13:31:12.578024+00:00,940
E06000051,Shropshire,West Midlands,2020-06-09 13:31:12.578024+00:00,819
E06000039,Slough,South East,2020-06-09 13:31:12.578024+00:00,458
E10000027,Somerset,South West,2020-06-09 13:31:12.578024+00:00,789
E08000007,Stockport,North West,2020-06-09 13:31:12.578024+00:00,1058
E06000004,Stockton-on-Tees,North East,2020-06-09 13:31:12.578024+00:00,618
E08000024,Sunderland,North East,2020-06-09 13:31:12.578024+00:00,1385
E06000007,Warrington,North West,2020-06-09 13:31:12.578024+00:00,785
E10000032,West Sussex,South East,2020-06-09 13:31:12.578024+00:00,1341
E06000054,Wiltshire,South West,2020-06-09 13:31:12.578024+00:00,542
E06000040,Windsor and Maidenhead,South East,2020-06-09 13:31:12.578024+00:00,301
E08000015,Wirral,North West,2020-06-09 13:31:12.578024+00:00,1320
E06000055,Bedford,East of England,2020-06-09 13:31:12.578024+00:00,704
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-06-09 13:31:12.578024+00:00,484
E06000036,Bracknell Forest,South East,2020-06-09 13:31:12.578024+00:00,259
E06000023,"Bristol, City of",South West,2020-06-09 13:31:12.578024+00:00,714
E10000002,Buckinghamshire,South East,2020-06-09 13:31:12.578024+00:00,1027
E06000049,Cheshire East,North West,2020-06-09 13:31:12.578024+00:00,1269
E09000001,City of London,London,2020-06-09 13:31:12.578024+00:00,18
E06000052,Cornwall and Isles of Scilly,South West,2020-06-09 13:31:12.578024+00:00,587
E09000008,Croydon,London,2020-06-09 13:31:12.578024+00:00,1517
E10000008,Devon,South West,2020-06-09 13:31:12.578024+00:00,823
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,934
E10000011,East Sussex,South East,2020-06-09 13:31:12.578024+00:00,735
E09000011,Greenwich,London,2020-06-09 13:31:12.578024+00:00,706
E09000012,Hackney,London,2020-06-09 13:31:12.578024+00:00,657
E09000014,Haringey,London,2020-06-09 13:31:12.578024+00:00,599
E06000001,Hartlepool,North East,2020-06-09 13:31:12.578024+00:00,343
E09000016,Havering,London,2020-06-09 13:31:12.578024+00:00,719
E06000019,"Herefordshire, County of",West Midlands,2020-06-09 13:31:12.578024+00:00,456
E09000017,Hillingdon,London,2020-06-09 13:31:12.578024+00:00,788
E09000020,Kensington and Chelsea,London,2020-06-09 13:31:12.578024+00:00,501
E08000034,Kirklees,Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,773
E06000016,Leicester,East Midlands,2020-06-09 13:31:12.578024+00:00,934
E09000024,Merton,London,2020-06-09 13:31:12.578024+00:00,700
E09000025,Newham,London,2020-06-09 13:31:12.578024+00:00,1005
E10000020,Norfolk,East of England,2020-06-09 13:31:12.578024+00:00,2212
E08000022,North Tyneside,North East,2020-06-09 13:31:12.578024+00:00,627
E10000021,Northamptonshire,East Midlands,2020-06-09 13:31:12.578024+00:00,1582
E08000004,Oldham,North West,2020-06-09 13:31:12.578024+00:00,1112
E06000003,Redcar and Cleveland,North East,2020-06-09 13:31:12.578024+00:00,428
E06000017,Rutland,East Midlands,2020-06-09 13:31:12.578024+00:00,40
E08000029,Solihull,West Midlands,2020-06-09 13:31:12.578024+00:00,671
E09000028,Southwark,London,2020-06-09 13:31:12.578024+00:00,1277
E08000013,St. Helens,North West,2020-06-09 13:31:12.578024+00:00,762
E10000029,Suffolk,East of England,2020-06-09 13:31:12.578024+00:00,1542
E06000034,Thurrock,East of England,2020-06-09 13:31:12.578024+00:00,344
E09000030,Tower Hamlets,London,2020-06-09 13:31:12.578024+00:00,637
E09000031,Waltham Forest,London,2020-06-09 13:31:12.578024+00:00,771
E09000033,Westminster,London,2020-06-09 13:31:12.578024+00:00,666
E06000041,Wokingham,South East,2020-06-09 13:31:12.578024+00:00,452
E09000004,Bexley,London,2020-06-09 13:31:12.578024+00:00,730
E06000008,Blackburn with Darwen,North West,2020-06-09 13:31:12.578024+00:00,416
E06000009,Blackpool,North West,2020-06-09 13:31:12.578024+00:00,666
E08000032,Bradford,Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,1370
E06000043,Brighton and Hove,South East,2020-06-09 13:31:12.578024+00:00,471
E10000003,Cambridgeshire,East of England,2020-06-09 13:31:12.578024+00:00,1305
E06000047,County Durham,North East,2020-06-09 13:31:12.578024+00:00,2034
E08000026,Coventry,West Midlands,2020-06-09 13:31:12.578024+00:00,821
E10000006,Cumbria,North West,2020-06-09 13:31:12.578024+00:00,2243
E06000015,Derby,East Midlands,2020-06-09 13:31:12.578024+00:00,601
E08000017,Doncaster,Yorkshire and The Humber,2020-06-09 13:31:12.578024+00:00,887
E08000027,Dudley,West Midlands,2020-06-09 13:31:12.578024+00:00,888
E08000037,Gateshead,North East,2020-06-09 13:31:12.578024+00:00,1010
E06000006,Halton,North West,2020-06-09 13:31:12.578024+00:00,408
