Code,Country,Timestamp,Confirmed,Deaths
S92000003,Scotland,2020-07-24 13:04:04.592585+00:00,18520,2491
E92000001,England,2020-07-24 13:04:04.592585+00:00,256428,41082
N92000002,Northern Ireland,2020-07-24 13:04:04.592585+00:00,5891,556
W92000004,Wales,2020-07-24 13:04:04.592585+00:00,17075,1548
