Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-06-24 13:20:46.289569+00:00,506
E09000003,Barnet,London,2020-06-24 13:20:46.289569+00:00,1315
E08000025,Birmingham,West Midlands,2020-06-24 13:20:46.289569+00:00,3342
E08000001,Bolton,North West,2020-06-24 13:20:46.289569+00:00,1055
E09000005,Brent,London,2020-06-24 13:20:46.289569+00:00,1500
E09000007,Camden,London,2020-06-24 13:20:46.289569+00:00,641
E06000056,Central Bedfordshire,East of England,2020-06-24 13:20:46.289569+00:00,759
E06000050,Cheshire West and Chester,North West,2020-06-24 13:20:46.289569+00:00,1236
E06000005,Darlington,North East,2020-06-24 13:20:46.289569+00:00,409
E09000009,Ealing,London,2020-06-24 13:20:46.289569+00:00,1230
E09000015,Harrow,London,2020-06-24 13:20:46.289569+00:00,1047
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-06-24 13:20:46.289569+00:00,799
E10000017,Lancashire,North West,2020-06-24 13:20:46.289569+00:00,3835
E08000035,Leeds,Yorkshire and The Humber,2020-06-24 13:20:46.289569+00:00,1901
E09000023,Lewisham,London,2020-06-24 13:20:46.289569+00:00,1000
E08000012,Liverpool,North West,2020-06-24 13:20:46.289569+00:00,1679
E06000002,Middlesbrough,North East,2020-06-24 13:20:46.289569+00:00,696
E06000042,Milton Keynes,South East,2020-06-24 13:20:46.289569+00:00,515
E10000023,North Yorkshire,Yorkshire and The Humber,2020-06-24 13:20:46.289569+00:00,1350
E06000018,Nottingham,East Midlands,2020-06-24 13:20:46.289569+00:00,625
E06000026,Plymouth,South West,2020-06-24 13:20:46.289569+00:00,374
E06000038,Reading,South East,2020-06-24 13:20:46.289569+00:00,596
E08000006,Salford,North West,2020-06-24 13:20:46.289569+00:00,977
E08000014,Sefton,North West,2020-06-24 13:20:46.289569+00:00,977
E06000051,Shropshire,West Midlands,2020-06-24 13:20:46.289569+00:00,864
E06000039,Slough,South East,2020-06-24 13:20:46.289569+00:00,465
E10000027,Somerset,South West,2020-06-24 13:20:46.289569+00:00,795
E08000007,Stockport,North West,2020-06-24 13:20:46.289569+00:00,1089
E06000004,Stockton-on-Tees,North East,2020-06-24 13:20:46.289569+00:00,646
E08000024,Sunderland,North East,2020-06-24 13:20:46.289569+00:00,1386
E06000007,Warrington,North West,2020-06-24 13:20:46.289569+00:00,805
E10000032,West Sussex,South East,2020-06-24 13:20:46.289569+00:00,1373
E06000054,Wiltshire,South West,2020-06-24 13:20:46.289569+00:00,546
E06000040,Windsor and Maidenhead,South East,2020-06-24 13:20:46.289569+00:00,309
E08000015,Wirral,North West,2020-06-24 13:20:46.289569+00:00,1362
E06000055,Bedford,East of England,2020-06-24 13:20:46.289569+00:00,792
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-06-24 13:20:46.289569+00:00,491
E06000036,Bracknell Forest,South East,2020-06-24 13:20:46.289569+00:00,263
E06000023,"Bristol, City of",South West,2020-06-24 13:20:46.289569+00:00,722
E10000002,Buckinghamshire,South East,2020-06-24 13:20:46.289569+00:00,1062
E06000049,Cheshire East,North West,2020-06-24 13:20:46.289569+00:00,1342
E09000001,City of London,London,2020-06-24 13:20:46.289569+00:00,18
E06000052,Cornwall and Isles of Scilly,South West,2020-06-24 13:20:46.289569+00:00,594
E09000008,Croydon,London,2020-06-24 13:20:46.289569+00:00,1521
E10000008,Devon,South West,2020-06-24 13:20:46.289569+00:00,829
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-06-24 13:20:46.289569+00:00,963
E10000011,East Sussex,South East,2020-06-24 13:20:46.289569+00:00,777
E09000011,Greenwich,London,2020-06-24 13:20:46.289569+00:00,714
E09000012,Hackney,London,2020-06-24 13:20:46.289569+00:00,660
E09000014,Haringey,London,2020-06-24 13:20:46.289569+00:00,604
E06000001,Hartlepool,North East,2020-06-24 13:20:46.289569+00:00,352
E09000016,Havering,London,2020-06-24 13:20:46.289569+00:00,724
E06000019,"Herefordshire, County of",West Midlands,2020-06-24 13:20:46.289569+00:00,463
E09000017,Hillingdon,London,2020-06-24 13:20:46.289569+00:00,805
E09000020,Kensington and Chelsea,London,2020-06-24 13:20:46.289569+00:00,516
E08000034,Kirklees,Yorkshire and The Humber,2020-06-24 13:20:46.289569+00:00,797
E06000016,Leicester,East Midlands,2020-06-24 13:20:46.289569+00:00,1016
E09000024,Merton,London,2020-06-24 13:20:46.289569+00:00,703
E09000025,Newham,London,2020-06-24 13:20:46.289569+00:00,1014
