Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-02-15 23:59:00+00:00,8070,245,C
E06000002,Middlesbrough,North East,2021-02-15 23:59:00+00:00,11301,319,C
E06000003,Redcar and Cleveland,North East,2021-02-15 23:59:00+00:00,8577,272,C
E06000004,Stockton-on-Tees,North East,2021-02-15 23:59:00+00:00,14189,420,C
E06000005,Darlington,North East,2021-02-15 23:59:00+00:00,6634,238,C
E06000006,Halton,North West,2021-02-15 23:59:00+00:00,11329,249,C
E06000007,Warrington,North West,2021-02-15 23:59:00+00:00,16604,451,C
E06000008,Blackburn with Darwen,North West,2021-02-15 23:59:00+00:00,16732,372,C
E06000009,Blackpool,North West,2021-02-15 23:59:00+00:00,8626,404,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-02-15 23:59:00+00:00,16771,590,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-02-15 23:59:00+00:00,16122,679,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-02-15 23:59:00+00:00,7340,241,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-02-15 23:59:00+00:00,7768,295,C
E06000014,York,Yorkshire and The Humber,2021-02-15 23:59:00+00:00,11605,283,C
E06000015,Derby,East Midlands,2021-02-15 23:59:00+00:00,18470,621,C
E06000016,Leicester,East Midlands,2021-02-15 23:59:00+00:00,32519,676,C
E06000017,Rutland,East Midlands,2021-02-15 23:59:00+00:00,1404,50,C
E06000018,Nottingham,East Midlands,2021-02-15 23:59:00+00:00,28168,540,C
E06000019,"Herefordshire, County of",West Midlands,2021-02-15 23:59:00+00:00,6357,260,C
E06000020,Telford and Wrekin,West Midlands,2021-02-15 23:59:00+00:00,10033,228,C
E06000021,Stoke-on-Trent,West Midlands,2021-02-15 23:59:00+00:00,18071,659,C
E06000022,Bath and North East Somerset,South West,2021-02-15 23:59:00+00:00,7842,201,C
E06000023,"Bristol, City of",South West,2021-02-15 23:59:00+00:00,28726,433,C
E06000024,North Somerset,South West,2021-02-15 23:59:00+00:00,9424,282,C
E06000025,South Gloucestershire,South West,2021-02-15 23:59:00+00:00,14145,329,C
E06000026,Plymouth,South West,2021-02-15 23:59:00+00:00,8544,198,C
E06000027,Torbay,South West,2021-02-15 23:59:00+00:00,3879,143,C
E06000030,Swindon,South West,2021-02-15 23:59:00+00:00,10117,249,C
E06000031,Peterborough,East of England,2021-02-15 23:59:00+00:00,13250,307,C
E06000032,Luton,East of England,2021-02-15 23:59:00+00:00,18175,458,C
E06000033,Southend-on-Sea,East of England,2021-02-15 23:59:00+00:00,14108,543,C
E06000034,Thurrock,East of England,2021-02-15 23:59:00+00:00,17125,424,C
E06000035,Medway,South East,2021-02-15 23:59:00+00:00,25265,705,C
E06000036,Bracknell Forest,South East,2021-02-15 23:59:00+00:00,6651,155,C
E06000037,West Berkshire,South East,2021-02-15 23:59:00+00:00,5865,160,C
E06000038,Reading,South East,2021-02-15 23:59:00+00:00,10265,244,C
E06000039,Slough,South East,2021-02-15 23:59:00+00:00,14143,265,C
E06000040,Windsor and Maidenhead,South East,2021-02-15 23:59:00+00:00,7829,271,C
E06000041,Wokingham,South East,2021-02-15 23:59:00+00:00,7682,220,C
E06000042,Milton Keynes,South East,2021-02-15 23:59:00+00:00,18545,426,C
E06000043,Brighton and Hove,South East,2021-02-15 23:59:00+00:00,13729,333,C
E06000044,Portsmouth,South East,2021-02-15 23:59:00+00:00,13326,328,C
