Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-25 14:52:17.669931+00:00,496
E09000003,Barnet,London,2020-05-25 14:52:17.669931+00:00,1284
E08000016,Barnsley,Yorkshire and The Humber,2020-05-25 14:52:17.669931+00:00,914
E06000022,Bath and North East Somerset,South West,2020-05-25 14:52:17.669931+00:00,232
E06000055,Bedford,East of England,2020-05-25 14:52:17.669931+00:00,609
E09000004,Bexley,London,2020-05-25 14:52:17.669931+00:00,712
E08000025,Birmingham,West Midlands,2020-05-25 14:52:17.669931+00:00,3411
E06000008,Blackburn with Darwen,North West,2020-05-25 14:52:17.669931+00:00,407
E06000009,Blackpool,North West,2020-05-25 14:52:17.669931+00:00,609
E08000001,Bolton,North West,2020-05-25 14:52:17.669931+00:00,1001
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-25 14:52:17.669931+00:00,476
E06000036,Bracknell Forest,South East,2020-05-25 14:52:17.669931+00:00,253
E08000032,Bradford,Yorkshire and The Humber,2020-05-25 14:52:17.669931+00:00,1280
E09000005,Brent,London,2020-05-25 14:52:17.669931+00:00,1463
E06000043,Brighton and Hove,South East,2020-05-25 14:52:17.669931+00:00,421
E06000023,"Bristol, City of",South West,2020-05-25 14:52:17.669931+00:00,694
E09000006,Bromley,London,2020-05-25 14:52:17.669931+00:00,1273
E10000002,Buckinghamshire,South East,2020-05-25 14:52:17.669931+00:00,987
E08000002,Bury,North West,2020-05-25 14:52:17.669931+00:00,732
E08000033,Calderdale,Yorkshire and The Humber,2020-05-25 14:52:17.669931+00:00,291
E10000003,Cambridgeshire,East of England,2020-05-25 14:52:17.669931+00:00,1122
E09000007,Camden,London,2020-05-25 14:52:17.669931+00:00,628
E06000056,Central Bedfordshire,East of England,2020-05-25 14:52:17.669931+00:00,619
E06000049,Cheshire East,North West,2020-05-25 14:52:17.669931+00:00,1188
E06000050,Cheshire West and Chester,North West,2020-05-25 14:52:17.669931+00:00,1087
E09000001,City of London,London,2020-05-25 14:52:17.669931+00:00,17
E06000052,Cornwall and Isles of Scilly,South West,2020-05-25 14:52:17.669931+00:00,573
E06000047,County Durham,North East,2020-05-25 14:52:17.669931+00:00,1960
E08000026,Coventry,West Midlands,2020-05-25 14:52:17.669931+00:00,807
E09000008,Croydon,London,2020-05-25 14:52:17.669931+00:00,1499
E10000006,Cumbria,North West,2020-05-25 14:52:17.669931+00:00,2196
E06000005,Darlington,North East,2020-05-25 14:52:17.669931+00:00,368
E06000015,Derby,East Midlands,2020-05-25 14:52:17.669931+00:00,579
E10000007,Derbyshire,East Midlands,2020-05-25 14:52:17.669931+00:00,1662
E10000008,Devon,South West,2020-05-25 14:52:17.669931+00:00,810
E08000017,Doncaster,Yorkshire and The Humber,2020-05-25 14:52:17.669931+00:00,744
E06000059,Dorset,South West,2020-05-25 14:52:17.669931+00:00,358
E08000027,Dudley,West Midlands,2020-05-25 14:52:17.669931+00:00,938
E09000009,Ealing,London,2020-05-25 14:52:17.669931+00:00,1193
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-25 14:52:17.669931+00:00,884
E10000011,East Sussex,South East,2020-05-25 14:52:17.669931+00:00,689
E09000010,Enfield,London,2020-05-25 14:52:17.669931+00:00,881
E10000012,Essex,East of England,2020-05-25 14:52:17.669931+00:00,3162
E08000037,Gateshead,North East,2020-05-25 14:52:17.669931+00:00,998
E10000013,Gloucestershire,South West,2020-05-25 14:52:17.669931+00:00,1365
E09000011,Greenwich,London,2020-05-25 14:52:17.669931+00:00,694
E09000012,Hackney,London,2020-05-25 14:52:17.669931+00:00,645
E06000006,Halton,North West,2020-05-25 14:52:17.669931+00:00,391
E09000013,Hammersmith and Fulham,London,2020-05-25 14:52:17.669931+00:00,662
E10000014,Hampshire,South East,2020-05-25 14:52:17.669931+00:00,3282
E09000014,Haringey,London,2020-05-25 14:52:17.669931+00:00,594
