Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2022-02-12 23:59:00+00:00,15584863,138941
N92000002,Northern Ireland,2022-02-12 23:59:00+00:00,586243,3153
S92000003,Scotland,2022-02-12 23:59:00+00:00,1296088,10512
W92000004,Wales,2022-02-12 23:59:00+00:00,798821,6912
