Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-12-23 23:59:00+00:00,10011650,128414
N92000002,Northern Ireland,2021-12-23 23:59:00+00:00,363895,2959
S92000003,Scotland,2021-12-23 23:59:00+00:00,824088,9812
W92000004,Wales,2021-12-23 23:59:00+00:00,570288,6535
