Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2020-08-23 23:59:00+01:00,281457,36786
N92000002,Northern Ireland,2020-08-23 23:59:00+01:00,6766,559
S92000003,Scotland,2020-08-23 23:59:00+01:00,19811,2492
W92000004,Wales,2020-08-23 23:59:00+01:00,17727,1592
