Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-03-31 23:59:00+01:00,3800722,111489
N92000002,Northern Ireland,2021-03-31 23:59:00+01:00,117289,2115
S92000003,Scotland,2021-03-31 23:59:00+01:00,218432,7602
W92000004,Wales,2021-03-31 23:59:00+01:00,209345,5507
