Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-01-27 23:59:00+00:00,3248215,89610
N92000002,Northern Ireland,2021-01-27 23:59:00+00:00,101818,1779
S92000003,Scotland,2021-01-27 23:59:00+00:00,175332,5888
W92000004,Wales,2021-01-27 23:59:00+00:00,189689,4610
