Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-04-28 23:59:00+01:00,3854733,112134
N92000002,Northern Ireland,2021-04-28 23:59:00+01:00,119992,2144
S92000003,Scotland,2021-04-28 23:59:00+01:00,225683,7654
W92000004,Wales,2021-04-28 23:59:00+01:00,211389,5548
