Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-11-28 23:59:00+00:00,8605284,125953
N92000002,Northern Ireland,2021-11-28 23:59:00+00:00,315898,2869
S92000003,Scotland,2021-11-28 23:59:00+00:00,722742,9562
W92000004,Wales,2021-11-28 23:59:00+00:00,502991,6391
