Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2020-11-10 23:59:00+00:00,2940,103,C
E06000002,Middlesbrough,North East,2020-11-10 23:59:00+00:00,4443,189,C
E06000003,Redcar and Cleveland,North East,2020-11-10 23:59:00+00:00,3427,133,C
E06000004,Stockton-on-Tees,North East,2020-11-10 23:59:00+00:00,5898,164,C
E06000005,Darlington,North East,2020-11-10 23:59:00+00:00,2510,115,C
E06000006,Halton,North West,2020-11-10 23:59:00+00:00,4016,136,C
E06000007,Warrington,North West,2020-11-10 23:59:00+00:00,7228,220,C
E06000008,Blackburn with Darwen,North West,2020-11-10 23:59:00+00:00,8060,132,C
E06000009,Blackpool,North West,2020-11-10 23:59:00+00:00,4417,187,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-11-10 23:59:00+00:00,6810,229,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,7214,281,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,3595,78,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,3197,104,C
E06000014,York,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,4282,114,C
E06000015,Derby,East Midlands,2020-11-10 23:59:00+00:00,5895,269,C
E06000016,Leicester,East Midlands,2020-11-10 23:59:00+00:00,13289,302,C
E06000017,Rutland,East Midlands,2020-11-10 23:59:00+00:00,403,16,C
E06000018,Nottingham,East Midlands,2020-11-10 23:59:00+00:00,13116,253,C
E06000019,"Herefordshire, County of",West Midlands,2020-11-10 23:59:00+00:00,1813,111,C
E06000020,Telford and Wrekin,West Midlands,2020-11-10 23:59:00+00:00,2923,88,C
E06000021,Stoke-on-Trent,West Midlands,2020-11-10 23:59:00+00:00,6114,202,C
E06000022,Bath and North East Somerset,South West,2020-11-10 23:59:00+00:00,2413,46,C
E06000023,"Bristol, City of",South West,2020-11-10 23:59:00+00:00,9634,160,C
E06000024,North Somerset,South West,2020-11-10 23:59:00+00:00,2742,126,C
E06000025,South Gloucestershire,South West,2020-11-10 23:59:00+00:00,4138,129,C
E06000026,Plymouth,South West,2020-11-10 23:59:00+00:00,2833,92,C
E06000027,Torbay,South West,2020-11-10 23:59:00+00:00,1452,72,C
E06000030,Swindon,South West,2020-11-10 23:59:00+00:00,2812,115,C
E06000031,Peterborough,East of England,2020-11-10 23:59:00+00:00,3323,105,C
E06000032,Luton,East of England,2020-11-10 23:59:00+00:00,4168,202,C
E06000033,Southend-on-Sea,East of England,2020-11-10 23:59:00+00:00,1778,165,C
E06000034,Thurrock,East of England,2020-11-10 23:59:00+00:00,1998,169,C
E06000035,Medway,South East,2020-11-10 23:59:00+00:00,2843,184,C
E06000036,Bracknell Forest,South East,2020-11-10 23:59:00+00:00,1137,59,C
E06000037,West Berkshire,South East,2020-11-10 23:59:00+00:00,1311,75,C
E06000038,Reading,South East,2020-11-10 23:59:00+00:00,2009,132,C
E06000039,Slough,South East,2020-11-10 23:59:00+00:00,2490,96,C
E06000040,Windsor and Maidenhead,South East,2020-11-10 23:59:00+00:00,1885,89,C
E06000041,Wokingham,South East,2020-11-10 23:59:00+00:00,1635,105,C
E06000042,Milton Keynes,South East,2020-11-10 23:59:00+00:00,2641,111,C
E06000043,Brighton and Hove,South East,2020-11-10 23:59:00+00:00,3099,114,C
E06000044,Portsmouth,South East,2020-11-10 23:59:00+00:00,2704,84,C
E06000045,Southampton,South East,2020-11-10 23:59:00+00:00,2805,131,C
E06000046,Isle of Wight,South East,2020-11-10 23:59:00+00:00,770,77,C
E06000047,County Durham,North East,2020-11-10 23:59:00+00:00,14814,611,C
E06000049,Cheshire East,North West,2020-11-10 23:59:00+00:00,7458,398,C
E06000050,Cheshire West and Chester,North West,2020-11-10 23:59:00+00:00,7270,344,C
E06000051,Shropshire,West Midlands,2020-11-10 23:59:00+00:00,4382,221,C
E06000052,Cornwall and Isles of Scilly,South West,2020-11-10 23:59:00+00:00,2886,148,C
E06000054,Wiltshire,South West,2020-11-10 23:59:00+00:00,3841,221,C
E06000055,Bedford,East of England,2020-11-10 23:59:00+00:00,2699,179,C
E06000056,Central Bedfordshire,East of England,2020-11-10 23:59:00+00:00,2886,239,C
E06000057,Northumberland,North East,2020-11-10 23:59:00+00:00,6559,291,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-11-10 23:59:00+00:00,5120,157,C
E06000059,Dorset,South West,2020-11-10 23:59:00+00:00,2577,121,C
E08000001,Bolton,North West,2020-11-10 23:59:00+00:00,12712,372,C
E08000002,Bury,North West,2020-11-10 23:59:00+00:00,8126,282,C
E08000003,Manchester,North West,2020-11-10 23:59:00+00:00,23958,475,C
E08000004,Oldham,North West,2020-11-10 23:59:00+00:00,12273,305,C
E08000005,Rochdale,North West,2020-11-10 23:59:00+00:00,10315,312,C
E08000006,Salford,North West,2020-11-10 23:59:00+00:00,10926,340,C
E08000007,Stockport,North West,2020-11-10 23:59:00+00:00,8889,330,C
E08000008,Tameside,North West,2020-11-10 23:59:00+00:00,8708,423,C
E08000009,Trafford,North West,2020-11-10 23:59:00+00:00,7687,259,C
E08000010,Wigan,North West,2020-11-10 23:59:00+00:00,13746,496,C
E08000011,Knowsley,North West,2020-11-10 23:59:00+00:00,7083,206,C
E08000012,Liverpool,North West,2020-11-10 23:59:00+00:00,21254,639,C
E08000013,St. Helens,North West,2020-11-10 23:59:00+00:00,6628,191,C
E08000014,Sefton,North West,2020-11-10 23:59:00+00:00,9299,356,C
E08000015,Wirral,North West,2020-11-10 23:59:00+00:00,9076,388,C
E08000016,Barnsley,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,8626,312,C
E08000017,Doncaster,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,9661,358,C
E08000018,Rotherham,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,9129,341,C
E08000019,Sheffield,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,21133,546,C
E08000021,Newcastle upon Tyne,North East,2020-11-10 23:59:00+00:00,10481,226,C
E08000022,North Tyneside,North East,2020-11-10 23:59:00+00:00,5205,133,C
E08000023,South Tyneside,North East,2020-11-10 23:59:00+00:00,4442,185,C
E08000024,Sunderland,North East,2020-11-10 23:59:00+00:00,8881,393,C
E08000025,Birmingham,West Midlands,2020-11-10 23:59:00+00:00,28911,1147,C
E08000026,Coventry,West Midlands,2020-11-10 23:59:00+00:00,6681,234,C
E08000027,Dudley,West Midlands,2020-11-10 23:59:00+00:00,6588,296,C
E08000028,Sandwell,West Midlands,2020-11-10 23:59:00+00:00,8616,386,C
E08000029,Solihull,West Midlands,2020-11-10 23:59:00+00:00,4509,234,C
E08000030,Walsall,West Midlands,2020-11-10 23:59:00+00:00,6803,346,C
E08000031,Wolverhampton,West Midlands,2020-11-10 23:59:00+00:00,5758,282,C
E08000032,Bradford,Yorkshire and The Humber,2020-11-10 23:59:00+00:00,23769,533,C
