Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-02-20 23:59:00+00:00,3596965,106170
N92000002,Northern Ireland,2021-02-20 23:59:00+00:00,110716,2029
S92000003,Scotland,2021-02-20 23:59:00+00:00,196642,6945
W92000004,Wales,2021-02-20 23:59:00+00:00,201352,5221
