Code,UTLA,Region,Timestamp,Confirmed,Deaths,Backdated
E06000001,Hartlepool,North East,2021-09-05 23:59:00+01:00,14206,266,C
E06000002,Middlesbrough,North East,2021-09-05 23:59:00+01:00,21513,354,C
E06000003,Redcar and Cleveland,North East,2021-09-05 23:59:00+01:00,17800,323,C
E06000004,Stockton-on-Tees,North East,2021-09-05 23:59:00+01:00,26639,461,C
E06000005,Darlington,North East,2021-09-05 23:59:00+01:00,13232,257,C
E06000006,Halton,North West,2021-09-05 23:59:00+01:00,17075,278,C
E06000007,Warrington,North West,2021-09-05 23:59:00+01:00,27513,496,C
E06000008,Blackburn with Darwen,North West,2021-09-05 23:59:00+01:00,27213,439,C
E06000009,Blackpool,North West,2021-09-05 23:59:00+01:00,18044,454,C
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2021-09-05 23:59:00+01:00,33799,662,C
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2021-09-05 23:59:00+01:00,32729,796,C
E06000012,North East Lincolnshire,Yorkshire and The Humber,2021-09-05 23:59:00+01:00,19142,298,C
E06000013,North Lincolnshire,Yorkshire and The Humber,2021-09-05 23:59:00+01:00,15752,314,C
E06000014,York,Yorkshire and The Humber,2021-09-05 23:59:00+01:00,20609,334,C
E06000015,Derby,East Midlands,2021-09-05 23:59:00+01:00,29453,679,C
E06000016,Leicester,East Midlands,2021-09-05 23:59:00+01:00,51909,820,C
E06000017,Rutland,East Midlands,2021-09-05 23:59:00+01:00,2854,66,C
E06000018,Nottingham,East Midlands,2021-09-05 23:59:00+01:00,46491,667,C
E06000019,"Herefordshire, County of",West Midlands,2021-09-05 23:59:00+01:00,11775,294,C
E06000020,Telford and Wrekin,West Midlands,2021-09-05 23:59:00+01:00,17942,270,C
E06000021,Stoke-on-Trent,West Midlands,2021-09-05 23:59:00+01:00,30772,748,C
E06000022,Bath and North East Somerset,South West,2021-09-05 23:59:00+01:00,16452,233,C
E06000023,"Bristol, City of",South West,2021-09-05 23:59:00+01:00,56402,507,C
E06000024,North Somerset,South West,2021-09-05 23:59:00+01:00,18048,323,C
E06000025,South Gloucestershire,South West,2021-09-05 23:59:00+01:00,28442,366,C
E06000026,Plymouth,South West,2021-09-05 23:59:00+01:00,22739,233,C
E06000027,Torbay,South West,2021-09-05 23:59:00+01:00,10955,173,C
E06000030,Swindon,South West,2021-09-05 23:59:00+01:00,19811,277,C
E06000031,Peterborough,East of England,2021-09-05 23:59:00+01:00,23413,342,C
E06000032,Luton,East of England,2021-09-05 23:59:00+01:00,28690,529,C
E06000033,Southend-on-Sea,East of England,2021-09-05 23:59:00+01:00,20448,610,C
E06000034,Thurrock,East of England,2021-09-05 23:59:00+01:00,22746,451,C
E06000035,Medway,South East,2021-09-05 23:59:00+01:00,34185,761,C
E06000036,Bracknell Forest,South East,2021-09-05 23:59:00+01:00,11410,169,C
E06000037,West Berkshire,South East,2021-09-05 23:59:00+01:00,11202,176,C
E06000038,Reading,South East,2021-09-05 23:59:00+01:00,17200,274,C
E06000039,Slough,South East,2021-09-05 23:59:00+01:00,19975,302,C
E06000040,Windsor and Maidenhead,South East,2021-09-05 23:59:00+01:00,13298,294,C
E06000041,Wokingham,South East,2021-09-05 23:59:00+01:00,13815,235,C
E06000042,Milton Keynes,South East,2021-09-05 23:59:00+01:00,29468,477,C
E06000043,Brighton and Hove,South East,2021-09-05 23:59:00+01:00,28177,393,C
E06000044,Portsmouth,South East,2021-09-05 23:59:00+01:00,22908,376,C
E06000045,Southampton,South East,2021-09-05 23:59:00+01:00,25246,335,C
E06000046,Isle of Wight,South East,2021-09-05 23:59:00+01:00,10435,262,C
E06000047,County Durham,North East,2021-09-05 23:59:00+01:00,66051,1323,C
E06000049,Cheshire East,North West,2021-09-05 23:59:00+01:00,35347,828,C
E06000050,Cheshire West and Chester,North West,2021-09-05 23:59:00+01:00,35482,884,C
E06000051,Shropshire,West Midlands,2021-09-05 23:59:00+01:00,24475,582,C
E06000052,Cornwall and Isles of Scilly,South West,2021-09-05 23:59:00+01:00,38151,510,C
E06000054,Wiltshire,South West,2021-09-05 23:59:00+01:00,33479,668,C
E06000055,Bedford,East of England,2021-09-05 23:59:00+01:00,20718,498,C
E06000056,Central Bedfordshire,East of England,2021-09-05 23:59:00+01:00,26505,595,C
E06000057,Northumberland,North East,2021-09-05 23:59:00+01:00,31733,725,C
E06000058,"Bournemouth, Christchurch and Poole",South West,2021-09-05 23:59:00+01:00,42338,887,C
E06000059,Dorset,South West,2021-09-05 23:59:00+01:00,22600,553,C
E08000001,Bolton,North West,2021-09-05 23:59:00+01:00,41591,782,C
E08000002,Bury,North West,2021-09-05 23:59:00+01:00,26808,574,C
E08000003,Manchester,North West,2021-09-05 23:59:00+01:00,84492,1053,C
E08000004,Oldham,North West,2021-09-05 23:59:00+01:00,36123,666,C
E08000005,Rochdale,North West,2021-09-05 23:59:00+01:00,32845,672,C
E08000006,Salford,North West,2021-09-05 23:59:00+01:00,39039,595,C
E08000007,Stockport,North West,2021-09-05 23:59:00+01:00,35279,683,C
E08000008,Tameside,North West,2021-09-05 23:59:00+01:00,30198,697,C
E08000009,Trafford,North West,2021-09-05 23:59:00+01:00,28627,529,C
E08000010,Wigan,North West,2021-09-05 23:59:00+01:00,46817,977,C
E08000011,Knowsley,North West,2021-09-05 23:59:00+01:00,25067,436,C
E08000012,Liverpool,North West,2021-09-05 23:59:00+01:00,72781,1256,C
