Code,UTLA,Region,Timestamp,Confirmed
E09000002,Barking and Dagenham,London,2020-05-31 13:05:57.839222+00:00,497
E09000003,Barnet,London,2020-05-31 13:05:57.839222+00:00,1296
E08000016,Barnsley,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,966
E06000022,Bath and North East Somerset,South West,2020-05-31 13:05:57.839222+00:00,232
E06000055,Bedford,East of England,2020-05-31 13:05:57.839222+00:00,654
E09000004,Bexley,London,2020-05-31 13:05:57.839222+00:00,717
E08000025,Birmingham,West Midlands,2020-05-31 13:05:57.839222+00:00,3231
E06000008,Blackburn with Darwen,North West,2020-05-31 13:05:57.839222+00:00,410
E06000009,Blackpool,North West,2020-05-31 13:05:57.839222+00:00,640
E08000001,Bolton,North West,2020-05-31 13:05:57.839222+00:00,1018
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-05-31 13:05:57.839222+00:00,481
E06000036,Bracknell Forest,South East,2020-05-31 13:05:57.839222+00:00,256
E08000032,Bradford,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,1326
E09000005,Brent,London,2020-05-31 13:05:57.839222+00:00,1472
E06000043,Brighton and Hove,South East,2020-05-31 13:05:57.839222+00:00,440
E06000023,"Bristol, City of",South West,2020-05-31 13:05:57.839222+00:00,704
E09000006,Bromley,London,2020-05-31 13:05:57.839222+00:00,1278
E10000002,Buckinghamshire,South East,2020-05-31 13:05:57.839222+00:00,1005
E08000002,Bury,North West,2020-05-31 13:05:57.839222+00:00,757
E08000033,Calderdale,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,294
E10000003,Cambridgeshire,East of England,2020-05-31 13:05:57.839222+00:00,1176
E09000007,Camden,London,2020-05-31 13:05:57.839222+00:00,629
E06000056,Central Bedfordshire,East of England,2020-05-31 13:05:57.839222+00:00,642
E06000049,Cheshire East,North West,2020-05-31 13:05:57.839222+00:00,1231
E06000050,Cheshire West and Chester,North West,2020-05-31 13:05:57.839222+00:00,1141
E09000001,City of London,London,2020-05-31 13:05:57.839222+00:00,17
E06000052,Cornwall and Isles of Scilly,South West,2020-05-31 13:05:57.839222+00:00,576
E06000047,County Durham,North East,2020-05-31 13:05:57.839222+00:00,2005
E08000026,Coventry,West Midlands,2020-05-31 13:05:57.839222+00:00,807
E09000008,Croydon,London,2020-05-31 13:05:57.839222+00:00,1509
E10000006,Cumbria,North West,2020-05-31 13:05:57.839222+00:00,2207
E06000005,Darlington,North East,2020-05-31 13:05:57.839222+00:00,389
E06000015,Derby,East Midlands,2020-05-31 13:05:57.839222+00:00,589
E10000007,Derbyshire,East Midlands,2020-05-31 13:05:57.839222+00:00,1702
E10000008,Devon,South West,2020-05-31 13:05:57.839222+00:00,814
E08000017,Doncaster,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,786
E06000059,Dorset,South West,2020-05-31 13:05:57.839222+00:00,363
E08000027,Dudley,West Midlands,2020-05-31 13:05:57.839222+00:00,878
E09000009,Ealing,London,2020-05-31 13:05:57.839222+00:00,1202
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,909
E10000011,East Sussex,South East,2020-05-31 13:05:57.839222+00:00,716
E09000010,Enfield,London,2020-05-31 13:05:57.839222+00:00,886
E10000012,Essex,East of England,2020-05-31 13:05:57.839222+00:00,3249
E08000037,Gateshead,North East,2020-05-31 13:05:57.839222+00:00,1003
E10000013,Gloucestershire,South West,2020-05-31 13:05:57.839222+00:00,1374
E09000011,Greenwich,London,2020-05-31 13:05:57.839222+00:00,699
E09000012,Hackney,London,2020-05-31 13:05:57.839222+00:00,647
E06000006,Halton,North West,2020-05-31 13:05:57.839222+00:00,399
E09000013,Hammersmith and Fulham,London,2020-05-31 13:05:57.839222+00:00,663
E10000014,Hampshire,South East,2020-05-31 13:05:57.839222+00:00,3334
E09000014,Haringey,London,2020-05-31 13:05:57.839222+00:00,595
E09000015,Harrow,London,2020-05-31 13:05:57.839222+00:00,1031
E06000001,Hartlepool,North East,2020-05-31 13:05:57.839222+00:00,330
E09000016,Havering,London,2020-05-31 13:05:57.839222+00:00,711
E06000019,"Herefordshire, County of",West Midlands,2020-05-31 13:05:57.839222+00:00,443
E10000015,Hertfordshire,East of England,2020-05-31 13:05:57.839222+00:00,2885
E09000017,Hillingdon,London,2020-05-31 13:05:57.839222+00:00,782
E09000018,Hounslow,London,2020-05-31 13:05:57.839222+00:00,731
E06000046,Isle of Wight,South East,2020-05-31 13:05:57.839222+00:00,199
E09000019,Islington,London,2020-05-31 13:05:57.839222+00:00,462
E09000020,Kensington and Chelsea,London,2020-05-31 13:05:57.839222+00:00,497
E10000016,Kent,South East,2020-05-31 13:05:57.839222+00:00,4989
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,727
E09000021,Kingston upon Thames,London,2020-05-31 13:05:57.839222+00:00,523
E08000034,Kirklees,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,754
E08000011,Knowsley,North West,2020-05-31 13:05:57.839222+00:00,667
E09000022,Lambeth,London,2020-05-31 13:05:57.839222+00:00,1210
E10000017,Lancashire,North West,2020-05-31 13:05:57.839222+00:00,3616
E08000035,Leeds,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,1832
E06000016,Leicester,East Midlands,2020-05-31 13:05:57.839222+00:00,896
E10000018,Leicestershire,East Midlands,2020-05-31 13:05:57.839222+00:00,1299
E09000023,Lewisham,London,2020-05-31 13:05:57.839222+00:00,983
E10000019,Lincolnshire,East Midlands,2020-05-31 13:05:57.839222+00:00,1111
E08000012,Liverpool,North West,2020-05-31 13:05:57.839222+00:00,1627
E06000032,Luton,East of England,2020-05-31 13:05:57.839222+00:00,756
E08000003,Manchester,North West,2020-05-31 13:05:57.839222+00:00,1578
E06000035,Medway,South East,2020-05-31 13:05:57.839222+00:00,764
E09000024,Merton,London,2020-05-31 13:05:57.839222+00:00,696
E06000002,Middlesbrough,North East,2020-05-31 13:05:57.839222+00:00,676
E06000042,Milton Keynes,South East,2020-05-31 13:05:57.839222+00:00,509
E08000021,Newcastle upon Tyne,North East,2020-05-31 13:05:57.839222+00:00,1061
E09000025,Newham,London,2020-05-31 13:05:57.839222+00:00,1003
E10000020,Norfolk,East of England,2020-05-31 13:05:57.839222+00:00,2168
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,155
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,514
E06000024,North Somerset,South West,2020-05-31 13:05:57.839222+00:00,450
E08000022,North Tyneside,North East,2020-05-31 13:05:57.839222+00:00,613
E10000023,North Yorkshire,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,1301
E10000021,Northamptonshire,East Midlands,2020-05-31 13:05:57.839222+00:00,1498
E06000057,Northumberland,North East,2020-05-31 13:05:57.839222+00:00,1006
E06000018,Nottingham,East Midlands,2020-05-31 13:05:57.839222+00:00,611
E10000024,Nottinghamshire,East Midlands,2020-05-31 13:05:57.839222+00:00,1412
E08000004,Oldham,North West,2020-05-31 13:05:57.839222+00:00,1076
E10000025,Oxfordshire,South East,2020-05-31 13:05:57.839222+00:00,2072
E06000031,Peterborough,East of England,2020-05-31 13:05:57.839222+00:00,428
E06000026,Plymouth,South West,2020-05-31 13:05:57.839222+00:00,358
E06000044,Portsmouth,South East,2020-05-31 13:05:57.839222+00:00,319
E06000038,Reading,South East,2020-05-31 13:05:57.839222+00:00,586
E09000026,Redbridge,London,2020-05-31 13:05:57.839222+00:00,757
E06000003,Redcar and Cleveland,North East,2020-05-31 13:05:57.839222+00:00,422
E09000027,Richmond upon Thames,London,2020-05-31 13:05:57.839222+00:00,410
E08000005,Rochdale,North West,2020-05-31 13:05:57.839222+00:00,790
E08000018,Rotherham,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,971
E06000017,Rutland,East Midlands,2020-05-31 13:05:57.839222+00:00,35
E08000006,Salford,North West,2020-05-31 13:05:57.839222+00:00,931
E08000028,Sandwell,West Midlands,2020-05-31 13:05:57.839222+00:00,1029
E08000014,Sefton,North West,2020-05-31 13:05:57.839222+00:00,932
E08000019,Sheffield,Yorkshire and The Humber,2020-05-31 13:05:57.839222+00:00,2540
E06000051,Shropshire,West Midlands,2020-05-31 13:05:57.839222+00:00,811
E06000039,Slough,South East,2020-05-31 13:05:57.839222+00:00,453
E08000029,Solihull,West Midlands,2020-05-31 13:05:57.839222+00:00,663
E10000027,Somerset,South West,2020-05-31 13:05:57.839222+00:00,695
E06000025,South Gloucestershire,South West,2020-05-31 13:05:57.839222+00:00,403
E08000023,South Tyneside,North East,2020-05-31 13:05:57.839222+00:00,744
