Code,Country,Timestamp,Confirmed,Deaths
E92000001,England,2021-11-23 23:59:00+00:00,8421911,125434
N92000002,Northern Ireland,2021-11-23 23:59:00+00:00,307527,2847
S92000003,Scotland,2021-11-23 23:59:00+00:00,709399,9495
W92000004,Wales,2021-11-23 23:59:00+00:00,493571,6361
