Code,UTLA,Region,Timestamp,Confirmed
E09000003,Barnet,London,2020-06-28 13:03:07.739123+00:00,1319
E08000025,Birmingham,West Midlands,2020-06-28 13:03:07.739123+00:00,3359
E08000001,Bolton,North West,2020-06-28 13:03:07.739123+00:00,1060
E09000005,Brent,London,2020-06-28 13:03:07.739123+00:00,1509
E09000007,Camden,London,2020-06-28 13:03:07.739123+00:00,643
E06000056,Central Bedfordshire,East of England,2020-06-28 13:03:07.739123+00:00,773
E06000050,Cheshire West and Chester,North West,2020-06-28 13:03:07.739123+00:00,1243
E06000005,Darlington,North East,2020-06-28 13:03:07.739123+00:00,409
E09000009,Ealing,London,2020-06-28 13:03:07.739123+00:00,1243
E09000015,Harrow,London,2020-06-28 13:03:07.739123+00:00,1051
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,802
E10000017,Lancashire,North West,2020-06-28 13:03:07.739123+00:00,3849
E08000035,Leeds,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,1903
E09000023,Lewisham,London,2020-06-28 13:03:07.739123+00:00,1005
E08000012,Liverpool,North West,2020-06-28 13:03:07.739123+00:00,1684
E06000002,Middlesbrough,North East,2020-06-28 13:03:07.739123+00:00,698
E06000042,Milton Keynes,South East,2020-06-28 13:03:07.739123+00:00,517
E10000023,North Yorkshire,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,1353
E06000018,Nottingham,East Midlands,2020-06-28 13:03:07.739123+00:00,628
E06000026,Plymouth,South West,2020-06-28 13:03:07.739123+00:00,374
E06000038,Reading,South East,2020-06-28 13:03:07.739123+00:00,596
E08000006,Salford,North West,2020-06-28 13:03:07.739123+00:00,982
E08000014,Sefton,North West,2020-06-28 13:03:07.739123+00:00,979
E06000051,Shropshire,West Midlands,2020-06-28 13:03:07.739123+00:00,874
E06000039,Slough,South East,2020-06-28 13:03:07.739123+00:00,468
E10000027,Somerset,South West,2020-06-28 13:03:07.739123+00:00,798
E08000007,Stockport,North West,2020-06-28 13:03:07.739123+00:00,1092
E06000004,Stockton-on-Tees,North East,2020-06-28 13:03:07.739123+00:00,652
E08000024,Sunderland,North East,2020-06-28 13:03:07.739123+00:00,1387
E06000007,Warrington,North West,2020-06-28 13:03:07.739123+00:00,807
E10000032,West Sussex,South East,2020-06-28 13:03:07.739123+00:00,1378
E06000054,Wiltshire,South West,2020-06-28 13:03:07.739123+00:00,550
E06000040,Windsor and Maidenhead,South East,2020-06-28 13:03:07.739123+00:00,312
E08000015,Wirral,North West,2020-06-28 13:03:07.739123+00:00,1364
E09000002,Barking and Dagenham,London,2020-06-28 13:03:07.739123+00:00,512
E06000055,Bedford,East of England,2020-06-28 13:03:07.739123+00:00,802
E06000058,"Bournemouth, Christchurch and Poole",South West,2020-06-28 13:03:07.739123+00:00,492
E06000036,Bracknell Forest,South East,2020-06-28 13:03:07.739123+00:00,263
E06000023,"Bristol, City of",South West,2020-06-28 13:03:07.739123+00:00,725
E10000002,Buckinghamshire,South East,2020-06-28 13:03:07.739123+00:00,1069
E06000049,Cheshire East,North West,2020-06-28 13:03:07.739123+00:00,1355
E09000001,City of London,London,2020-06-28 13:03:07.739123+00:00,18
E06000052,Cornwall and Isles of Scilly,South West,2020-06-28 13:03:07.739123+00:00,595
E09000008,Croydon,London,2020-06-28 13:03:07.739123+00:00,1520
E10000008,Devon,South West,2020-06-28 13:03:07.739123+00:00,831
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,965
E10000011,East Sussex,South East,2020-06-28 13:03:07.739123+00:00,779
E09000011,Greenwich,London,2020-06-28 13:03:07.739123+00:00,716
E09000012,Hackney,London,2020-06-28 13:03:07.739123+00:00,663
E09000014,Haringey,London,2020-06-28 13:03:07.739123+00:00,610
E06000001,Hartlepool,North East,2020-06-28 13:03:07.739123+00:00,354
E09000016,Havering,London,2020-06-28 13:03:07.739123+00:00,732
E06000019,"Herefordshire, County of",West Midlands,2020-06-28 13:03:07.739123+00:00,464
E09000017,Hillingdon,London,2020-06-28 13:03:07.739123+00:00,809
E09000020,Kensington and Chelsea,London,2020-06-28 13:03:07.739123+00:00,524
E08000034,Kirklees,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,801
E06000016,Leicester,East Midlands,2020-06-28 13:03:07.739123+00:00,1052
E09000024,Merton,London,2020-06-28 13:03:07.739123+00:00,705
E09000025,Newham,London,2020-06-28 13:03:07.739123+00:00,1017
E10000020,Norfolk,East of England,2020-06-28 13:03:07.739123+00:00,2244
E08000022,North Tyneside,North East,2020-06-28 13:03:07.739123+00:00,643
E10000021,Northamptonshire,East Midlands,2020-06-28 13:03:07.739123+00:00,1688
E08000004,Oldham,North West,2020-06-28 13:03:07.739123+00:00,1157
E06000003,Redcar and Cleveland,North East,2020-06-28 13:03:07.739123+00:00,431
E06000017,Rutland,East Midlands,2020-06-28 13:03:07.739123+00:00,35
E08000029,Solihull,West Midlands,2020-06-28 13:03:07.739123+00:00,683
E09000028,Southwark,London,2020-06-28 13:03:07.739123+00:00,1290
E08000013,St. Helens,North West,2020-06-28 13:03:07.739123+00:00,767
E06000034,Thurrock,East of England,2020-06-28 13:03:07.739123+00:00,386
E09000030,Tower Hamlets,London,2020-06-28 13:03:07.739123+00:00,650
E09000031,Waltham Forest,London,2020-06-28 13:03:07.739123+00:00,780
E09000033,Westminster,London,2020-06-28 13:03:07.739123+00:00,703
E06000041,Wokingham,South East,2020-06-28 13:03:07.739123+00:00,458
E09000004,Bexley,London,2020-06-28 13:03:07.739123+00:00,744
E06000008,Blackburn with Darwen,North West,2020-06-28 13:03:07.739123+00:00,422
E06000009,Blackpool,North West,2020-06-28 13:03:07.739123+00:00,682
E08000032,Bradford,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,1452
E06000043,Brighton and Hove,South East,2020-06-28 13:03:07.739123+00:00,489
E10000003,Cambridgeshire,East of England,2020-06-28 13:03:07.739123+00:00,1248
E06000047,County Durham,North East,2020-06-28 13:03:07.739123+00:00,2063
E08000026,Coventry,West Midlands,2020-06-28 13:03:07.739123+00:00,842
E10000006,Cumbria,North West,2020-06-28 13:03:07.739123+00:00,2288
E06000015,Derby,East Midlands,2020-06-28 13:03:07.739123+00:00,641
E08000017,Doncaster,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,950
E08000027,Dudley,West Midlands,2020-06-28 13:03:07.739123+00:00,898
E08000037,Gateshead,North East,2020-06-28 13:03:07.739123+00:00,1016
E06000006,Halton,North West,2020-06-28 13:03:07.739123+00:00,418
E09000013,Hammersmith and Fulham,London,2020-06-28 13:03:07.739123+00:00,697
E10000015,Hertfordshire,East of England,2020-06-28 13:03:07.739123+00:00,3000
E09000018,Hounslow,London,2020-06-28 13:03:07.739123+00:00,785
E06000046,Isle of Wight,South East,2020-06-28 13:03:07.739123+00:00,203
E10000016,Kent,South East,2020-06-28 13:03:07.739123+00:00,5591
E09000021,Kingston upon Thames,London,2020-06-28 13:03:07.739123+00:00,533
E08000011,Knowsley,North West,2020-06-28 13:03:07.739123+00:00,679
E10000018,Leicestershire,East Midlands,2020-06-28 13:03:07.739123+00:00,1414
E06000032,Luton,East of England,2020-06-28 13:03:07.739123+00:00,843
E06000035,Medway,South East,2020-06-28 13:03:07.739123+00:00,809
E06000012,North East Lincolnshire,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,166
E06000024,North Somerset,South West,2020-06-28 13:03:07.739123+00:00,491
E09000026,Redbridge,London,2020-06-28 13:03:07.739123+00:00,778
E09000027,Richmond upon Thames,London,2020-06-28 13:03:07.739123+00:00,419
E08000005,Rochdale,North West,2020-06-28 13:03:07.739123+00:00,886
E08000023,South Tyneside,North East,2020-06-28 13:03:07.739123+00:00,751
E06000045,Southampton,South East,2020-06-28 13:03:07.739123+00:00,612
E10000029,Suffolk,East of England,2020-06-28 13:03:07.739123+00:00,1551
E10000030,Surrey,South East,2020-06-28 13:03:07.739123+00:00,3034
E06000027,Torbay,South West,2020-06-28 13:03:07.739123+00:00,224
E09000032,Wandsworth,London,2020-06-28 13:03:07.739123+00:00,1015
E06000037,West Berkshire,South East,2020-06-28 13:03:07.739123+00:00,385
E08000010,Wigan,North West,2020-06-28 13:03:07.739123+00:00,1233
E08000031,Wolverhampton,West Midlands,2020-06-28 13:03:07.739123+00:00,1051
E08000016,Barnsley,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,1088
E06000022,Bath and North East Somerset,South West,2020-06-28 13:03:07.739123+00:00,238
E09000006,Bromley,London,2020-06-28 13:03:07.739123+00:00,1291
E08000033,Calderdale,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,303
E10000007,Derbyshire,East Midlands,2020-06-28 13:03:07.739123+00:00,1818
E06000059,Dorset,South West,2020-06-28 13:03:07.739123+00:00,372
E09000010,Enfield,London,2020-06-28 13:03:07.739123+00:00,897
E10000012,Essex,East of England,2020-06-28 13:03:07.739123+00:00,3421
E10000013,Gloucestershire,South West,2020-06-28 13:03:07.739123+00:00,1385
E10000014,Hampshire,South East,2020-06-28 13:03:07.739123+00:00,3385
E09000019,Islington,London,2020-06-28 13:03:07.739123+00:00,471
E09000022,Lambeth,London,2020-06-28 13:03:07.739123+00:00,1224
E10000019,Lincolnshire,East Midlands,2020-06-28 13:03:07.739123+00:00,1149
E08000003,Manchester,North West,2020-06-28 13:03:07.739123+00:00,1740
E08000021,Newcastle upon Tyne,North East,2020-06-28 13:03:07.739123+00:00,1083
E06000013,North Lincolnshire,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,524
E06000057,Northumberland,North East,2020-06-28 13:03:07.739123+00:00,1067
E10000024,Nottinghamshire,East Midlands,2020-06-28 13:03:07.739123+00:00,1489
E10000025,Oxfordshire,South East,2020-06-28 13:03:07.739123+00:00,2130
E06000031,Peterborough,East of England,2020-06-28 13:03:07.739123+00:00,469
E06000044,Portsmouth,South East,2020-06-28 13:03:07.739123+00:00,325
E08000018,Rotherham,Yorkshire and The Humber,2020-06-28 13:03:07.739123+00:00,1079
E08000028,Sandwell,West Midlands,2020-06-28 13:03:07.739123+00:00,1090
